qid,question,rule_policy,oracle_policy,chunk_confidence,bm25_confidence,hybrid_confidence,ace_confidence,ace_chunk_doc_jaccard,chunk_packed_160_tokens,chunk_packed_160_doc_count,chunk_packed_160_em,chunk_packed_160_f1,ace_packed_160_tokens,ace_packed_160_doc_count,ace_packed_160_em,ace_packed_160_f1,ace_focused_160_tokens,ace_focused_160_doc_count,ace_focused_160_em,ace_focused_160_f1
944,What does LAIV rely on?,ace_packed_160,ace_packed_160,0.1662212923357842,0.1875,0.1875,0.20244490809892854,0.6666666666666666,148,2,0.0,0.0,160,3,0.0,0.21052631578947367,150,3,0.0,0.0
1091,What percentage of population was affected?,ace_packed_160,chunk_packed_160,0.20079824437381952,0.195,0.20467246654948126,0.25839277803380445,0.6666666666666666,138,4,0.0,0.0,153,4,0.0,0.0,151,4,0.0,0.0
1530,"Is oral swab for detecting 2019-nCOV infection, sufficient?",ace_packed_160,ace_focused_160,0.19017857142857142,0.19017857142857142,0.19017857142857142,0.2357142857142857,0.42857142857142855,143,2,0.0,0.0,143,3,0.0,0.026666666666666665,140,3,0.0,0.026666666666666665
166,How many people have persistent hepatitis C virus?,chunk_packed_160,ace_packed_160,0.18889764467633863,0.1965114214530636,0.19847118233462624,0.20294117647058824,0.42857142857142855,152,3,0.0,0.0,156,3,0.0,0.16666666666666669,156,3,0.0,0.16666666666666669
711,What was the main finding in the study?,ace_packed_160,chunk_packed_160,0.1804431023713705,0.19810616264167338,0.24181999183675745,0.24389297091086926,0.0,146,2,0.0,0.0,159,5,0.0,0.0,156,5,0.0,0.0
423,What CNS functions are changed by mutations in the KATNAL1 gene?,ace_packed_160,ace_packed_160,0.19285714285714284,0.23555813295975372,0.2142608408951409,0.23189616062916119,0.6666666666666666,146,2,0.0,0.0,131,2,0.0,0.0,160,3,0.0,0.0
303,What statistical tests were used to compare categorical variables?,ace_packed_160,ace_packed_160,0.22516608009237704,0.23888057023142012,0.2408236637573049,0.33876736891899006,1.0,153,3,0.0,0.25,151,4,0.0,0.36363636363636365,159,3,0.0,0.25
1370,What is this disease  characterized by ?,ace_packed_160,ace_focused_160,0.16695693215786298,0.2228528785499017,0.2006131892314524,0.27202633144266936,0.25,147,3,0.0,0.1,145,2,0.0,0.0,142,3,0.0,0.14285714285714288
1585,How do these exact processes ultimately restrict viral infectivity?,chunk_packed_160,ace_packed_160,0.16676999795600359,0.1766153920963864,0.17501962236806093,0.18435476527431327,0.1111111111111111,149,2,0.0,0.0,142,2,0.0,0.020833333333333336,146,4,0.0,0.020833333333333336
191,What are the ages of the patients in this study?,chunk_packed_160,ace_packed_160,0.19379230988970342,0.19520961712424634,0.2031461451127965,0.2155111464918965,0.6666666666666666,159,3,0.0,0.0,157,3,0.0,0.0,159,3,0.0,0.0
226,What types of viruses can be diagnosed through serological testing?,chunk_packed_160,ace_packed_160,0.2068290238971768,0.1813953488372093,0.20642103283633242,0.20566684474677838,0.0,148,3,0.0,0.1111111111111111,152,3,0.0,0.14285714285714288,158,4,0.0,0.14285714285714288
300,What was used to measure the performance of the NINA heaters?,ace_packed_160,chunk_packed_160,0.1787194789696628,0.18866809962907788,0.2050814176124678,0.23750057982477324,0.6666666666666666,143,2,0.0,0.05882352941176471,148,3,0.0,0.0,150,2,0.0,0.0
1728,How does COVID19 get spread?,chunk_packed_160,chunk_packed_160,0.16510392197485102,0.20700106396924356,0.20163838611907278,0.1863053498438518,0.6666666666666666,142,3,0.0,0.3448275862068965,153,3,0.0,0.21052631578947367,147,3,0.0,0.04
549,Why does the claim lack any scientific  basis?,chunk_packed_160,ace_packed_160,0.169120127346343,0.2365644375262356,0.20459440883671257,0.16897036427768203,0.6666666666666666,90,4,0.0,0.0,147,5,0.0,0.21428571428571425,147,5,0.0,0.21428571428571425
1663,What is the likely period of under-reporting?,chunk_packed_160,chunk_packed_160,0.19151859354352574,0.18486107656012835,0.18538750388207964,0.2129829308536943,0.6666666666666666,142,3,0.0,0.0,142,3,0.0,0.0,156,4,0.0,0.0
157,What conditions are considered lower respiratory tract infections?,ace_packed_160,chunk_packed_160,0.19209979765370677,0.19798869003349312,0.19987053861565374,0.31885395375785963,0.1111111111111111,146,3,0.0,0.0851063829787234,152,3,0.0,0.047619047619047616,157,3,0.0,0.047619047619047616
1070,hen did Asian genotype emerge?,ace_packed_160,ace_focused_160,0.17233089447452998,0.23662196597692295,0.20281583585188448,0.24023314404495788,1.0,155,2,0.0,0.0,150,3,0.0,0.0,152,3,0.0,0.25
235,"What was the prevalence of Coronavirus OC 229 E/NL63 in clinical subjects in Ilorin, Nigeria?",ace_packed_160,ace_focused_160,0.22697368421052633,0.275,0.275,0.312,0.6666666666666666,134,2,0.0,0.0,159,3,0.0,0.13333333333333333,151,3,0.0,0.4444444444444445
1709,What is the  relation between the new2019-nCOV and the conserved orf8?,ace_packed_160,ace_focused_160,0.1883097845111233,0.2046469465703135,0.20310103501969765,0.23485011034475525,0.42857142857142855,135,2,0.0,0.0,150,2,0.0,0.07407407407407407,122,3,0.0,0.07407407407407407
1411,What is the effect of chronic airway inflammatory disease  in patients?,ace_packed_160,ace_packed_160,0.2495363780330515,0.2614785952125608,0.26185094311956103,0.2858385934149892,0.6666666666666666,135,2,0.0,0.05797101449275362,157,3,0.0,0.13888888888888887,157,3,0.0,0.02898550724637681
1615,What is neo-virology?,ace_packed_160,ace_packed_160,0.1701671908993671,0.2210519166392206,0.21125571762332487,0.24370331318686705,0.6666666666666666,153,3,0.0,0.0,147,3,0.0,0.0,155,4,0.0,0.0
1610,What has this focus on mammalian defences and pathologies sidelined?,chunk_packed_160,chunk_packed_160,0.18792189070069343,0.1976396778260806,0.19709470692152464,0.19757171548165892,0.42857142857142855,147,3,0.0,0.0,158,3,0.0,0.0,157,3,0.0,0.0
1354,How do some respiratory viruses spread?,ace_packed_160,ace_packed_160,0.16097560975609757,0.180913336301386,0.1697802197802198,0.1962660311112709,0.25,150,2,0.0,0.06349206349206349,151,2,0.0,0.1917808219178082,142,2,0.0,0.13888888888888887
1261,What's the recommended procedure to disinfect at CT scanner after a COVID-19 exposure?,chunk_packed_160,chunk_packed_160,0.24716852107815176,0.24777249715859695,0.24343986581805926,0.24555017813145164,0.6666666666666666,114,5,0.0,0.4,133,5,0.0,0.27586206896551724,144,4,0.0,0.27586206896551724
1511,What is a lockdown?,ace_packed_160,chunk_packed_160,0.18214285714285713,0.18214285714285713,0.18214285714285713,0.29719006813541693,1.0,57,3,0.0,0.0689655172413793,57,3,0.0,0.0689655172413793,57,3,0.0,0.0689655172413793
1475,What genotype causes truncation of the IFITM3 protein?,ace_packed_160,chunk_packed_160,0.18430488137901654,0.18793840850222512,0.1839585700950534,0.21953607191125502,0.6666666666666666,140,2,0.0,0.11764705882352941,137,2,0.0,0.0,153,3,0.0,0.0
383,What is the conclusion of this study?,ace_packed_160,chunk_packed_160,0.17636734789470843,0.25085142606662325,0.2374834622870387,0.24271004907273652,0.1111111111111111,160,2,0.0,0.0,160,5,0.0,0.0,160,5,0.0,0.0
452,Among whom are the coronaviruses distributed?,ace_packed_160,chunk_packed_160,0.169226979294092,0.174,0.1910072948710689,0.22720190562332343,0.25,135,3,0.0,0.5185185185185185,144,2,0.0,0.0,131,2,0.0,0.0
1237,What is the transmission of MERS-CoV is defined as?,chunk_packed_160,ace_packed_160,0.23289473684210527,0.23289473684210527,0.23289473684210527,0.23372093023255813,0.25,123,2,0.0,0.10526315789473684,148,3,0.0,0.5,148,3,0.0,0.5
283,What animals do gamma and delta coronavirus mainly infect?,ace_packed_160,ace_focused_160,0.18124401960381317,0.2618585135397268,0.2297752511663896,0.31367356205381824,0.25,152,3,0.0,0.14285714285714288,152,3,0.0,0.14285714285714288,148,3,0.0,0.14285714285714288
668,What intestinal factors may reduce the effectiveness of orally-administered immunizations?,chunk_packed_160,ace_packed_160,0.17430521744829408,0.21922381244127986,0.20294630168398303,0.19656720911714226,0.25,152,3,0.0,0.0392156862745098,151,3,0.0,0.04081632653061224,150,4,0.0,0.03846153846153846
1492,Which Western European country is estimated to have the lowest attack rate?,ace_packed_160,chunk_packed_160,0.2595845617752429,0.2691586970339764,0.25819808893461865,0.30692584637824805,0.6666666666666666,106,4,1.0,1.0,154,4,1.0,1.0,126,4,1.0,1.0
1257,Is there any evidence that MERS-CoV is a virus of pandemic concern?,ace_packed_160,ace_focused_160,0.2359650465137754,0.2626986949681773,0.2659559861060356,0.39404573075048466,0.1111111111111111,141,2,0.0,0.0,142,3,0.0,0.0,142,3,0.0,0.15384615384615385
165,What is the Hepatitis C virus?,ace_packed_160,ace_packed_160,0.19326923076923078,0.19542631963254564,0.19326923076923078,0.24473684210526314,1.0,147,3,0.0,0.14285714285714288,143,3,0.0,0.4642857142857143,143,3,0.0,0.4642857142857143
1580,How can present systems of surveillance be used?,ace_packed_160,chunk_packed_160,0.18252898834965425,0.2022450579124221,0.19984457123897564,0.2200692180752163,1.0,149,2,0.0,0.13559322033898305,145,2,0.0,0.0392156862745098,150,2,0.0,0.03571428571428571
1394,What will the review focus on?,ace_packed_160,ace_packed_160,0.1904520041862214,0.19569982999914443,0.19379214555375818,0.23620325589343638,0.1111111111111111,123,3,0.0,0.0,140,4,0.0,0.03703703703703703,155,4,0.0,0.03703703703703703
69,What are the most common methods of inhaled delivery of medications?,ace_packed_160,chunk_packed_160,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.33529411764705885,1.0,159,3,0.0,0.5833333333333334,155,3,0.0,0.5217391304347826,149,3,0.0,0.5217391304347826
38,"What methods exist for detecting multiple antigens simultaneously in a one-sample, laboratory test?",chunk_packed_160,ace_packed_160,0.22368206341654367,0.24826861121111474,0.2409283107789348,0.2471631132504866,0.42857142857142855,143,2,0.0,0.0,135,3,0.0,0.3636363636363636,135,3,0.0,0.3636363636363636
823,What was the case fatality rate?,chunk_packed_160,ace_packed_160,0.20015447851145973,0.2121509823620878,0.21185598337805747,0.22546050448550883,0.42857142857142855,158,3,0.0,0.047619047619047616,150,2,0.0,0.047619047619047616,152,3,0.0,0.047619047619047616
737,What makes phage display technology useful for other applications?,chunk_packed_160,ace_packed_160,0.17922077922077922,0.17960526315789474,0.17989185177427258,0.20558346228361915,0.1111111111111111,150,2,0.0,0.030769230769230767,151,3,0.0,0.09375,151,3,0.0,0.09375
543,"How many people were affected as of Feb. 10, 2020?",chunk_packed_160,chunk_packed_160,0.2191169680307574,0.2535652815368573,0.2507098123907098,0.22079674401599092,0.42857142857142855,103,5,0.0,0.0,143,5,0.0,0.0,136,5,0.0,0.0
902,What are examples of proinflammatory cytokines?,ace_packed_160,ace_focused_160,0.17659728508559522,0.18328785272097725,0.18897299746952861,0.2183219133693886,0.6666666666666666,140,2,0.0,0.2,156,3,0.0,0.31578947368421056,151,3,0.0,0.4545454545454545
1726,Who is at greater risk of dying from COVID19?,chunk_packed_160,ace_packed_160,0.2005896725208638,0.20551053828010754,0.20527681486570895,0.201516387851325,0.6666666666666666,160,5,0.0,0.47058823529411764,137,4,0.0,0.47058823529411764,134,4,0.0,0.14285714285714288
881,What factors make bacterial and viral co-infections so lethal?,ace_packed_160,ace_focused_160,0.18920079925307481,0.18579545454545454,0.18579545454545454,0.22105263157894736,0.6666666666666666,160,2,0.0,0.10714285714285714,157,3,0.0,0.391304347826087,156,3,0.0,0.391304347826087
1271,How was the contaminated area connected to the CT room and other facilities?,chunk_packed_160,ace_packed_160,0.19684443443717467,0.19369705386163516,0.2020144132862618,0.2165751246688397,0.6666666666666666,110,4,0.0,0.0,131,4,0.0,0.10526315789473684,156,4,0.0,0.0
1241,What is the basic reproduction number (R 0)?,ace_packed_160,chunk_packed_160,0.21473244394223656,0.2283303706261803,0.21201953161156734,0.28701366483592144,0.6666666666666666,151,3,0.0,0.05063291139240507,159,3,0.0,0.05063291139240507,153,3,0.0,0.05063291139240507
217,What causes Q fever?,ace_packed_160,chunk_packed_160,0.1642610392560016,0.1990225997692277,0.18449255839690049,0.22788598356331802,0.6666666666666666,144,3,0.0,0.2857142857142857,144,3,0.0,0.14285714285714285,160,3,0.0,0.2857142857142857
929,Which is the major surface and attachment glycoprotein on influenza virus?,ace_packed_160,chunk_packed_160,0.23809864465416344,0.24695954613096308,0.23993746994007592,0.3057417460140196,1.0,152,3,0.0,0.15384615384615385,160,3,0.0,0.15384615384615385,156,3,0.0,0.15384615384615385
1086,What happens after  host infection?,ace_packed_160,chunk_packed_160,0.1950754210382289,0.19776436424990063,0.20948093659742217,0.24087243091175436,0.25,144,4,0.0,0.05128205128205128,153,4,0.0,0.0,154,4,0.0,0.0
1114,Why  have bats received attention in recent years?,ace_packed_160,ace_focused_160,0.1697620592254266,0.1877494242734322,0.1677321792691307,0.21240590108154128,0.42857142857142855,156,2,0.0,0.05128205128205128,157,4,0.0,0.05128205128205128,136,4,0.0,0.25
760,What is the result of all species tests of phage particles?,ace_packed_160,ace_packed_160,0.17425878295468042,0.17678571428571427,0.17678571428571427,0.21799348471093144,0.25,153,2,0.0,0.0,149,4,0.0,0.0,159,5,0.0,0.0
1239,What is the transmission of MERS-CoV is defined as?,chunk_packed_160,ace_packed_160,0.23289473684210527,0.23289473684210527,0.23289473684210527,0.23372093023255813,0.25,123,2,0.0,0.10526315789473684,148,3,0.0,0.5,148,3,0.0,0.5
1069,How many genotypes of CHIKV have been isilated?,ace_packed_160,ace_packed_160,0.1744310365356757,0.24347485269710525,0.2093326839611618,0.2308619952415411,0.6666666666666666,150,3,0.0,0.0,157,4,0.0,0.14285714285714288,160,4,0.0,0.14285714285714288
995,What is the added protection of NDV vector?,ace_packed_160,ace_packed_160,0.19013262383258128,0.19860097580696157,0.19437914685387161,0.22259681211184304,0.25,150,3,0.0,0.0,140,3,0.0,0.05128205128205129,147,3,0.0,0.05
1588,"How may this ""Achilles Heel"" be safely targeted?",ace_packed_160,ace_focused_160,0.17157270246286646,0.19320126132280024,0.1876877195279111,0.2097839003115589,0.0,151,3,0.0,0.0,148,4,0.0,0.0,149,4,0.0,0.22500000000000003
1450,What are IFV infection shown to do?,ace_packed_160,chunk_packed_160,0.16881298561985386,0.20889240082995153,0.19353625583132483,0.20640221802134107,0.25,160,3,0.0,0.06779661016949153,159,4,0.0,0.03571428571428571,156,4,0.0,0.03571428571428571
1135,What was demonstrated in deriving the equation for R 0?,ace_packed_160,ace_packed_160,0.2037777603149546,0.20234895145403126,0.21614410646267687,0.24509033677586092,0.6666666666666666,158,4,0.0,0.0,151,5,0.0,0.23076923076923078,156,4,0.0,0.0
378,What is the 5-year survival rate for colorectal cancer patients?,ace_packed_160,chunk_packed_160,0.18618200322298076,0.20371581719053436,0.19051376084239552,0.23339158947927935,0.42857142857142855,152,4,0.0,0.0,153,4,0.0,0.0,153,4,0.0,0.0
991,What is the Newcastle disease virus?,ace_packed_160,ace_packed_160,0.21996373778246522,0.22432937815833698,0.23138727657635405,0.39002255283268045,1.0,158,4,0.0,0.13043478260869565,151,4,0.0,0.3508771929824562,158,4,0.0,0.13043478260869565
1117,What do the bats do instead?,ace_packed_160,ace_focused_160,0.17423676297122145,0.20869565217391303,0.20869565217391303,0.24400970762232313,0.25,158,3,0.0,0.0,155,4,0.0,0.0,146,3,0.0,0.0
959,What  did the first report on adenovirus as a vector demonstrate?,chunk_packed_160,ace_packed_160,0.20765991218176766,0.21243063147560676,0.20253481702819667,0.20475713801696804,0.6666666666666666,152,3,0.0,0.08,159,4,0.0,0.14035087719298245,145,3,0.0,0.08
1495,What is France's estimated mean percentage [95% credible interval] of total population infected as of 28th March?,chunk_packed_160,chunk_packed_160,0.2318181818181818,0.2318181818181818,0.2318181818181818,0.234375,0.6666666666666666,60,3,0.0,0.1,68,3,0.0,0.1,68,3,0.0,0.1
1281,How many COVID deaths occurred in Chinese mainland as of March 11th?,chunk_packed_160,chunk_packed_160,0.21944006893208243,0.25355926167581766,0.23889068163900976,0.22876681620782746,0.42857142857142855,132,3,0.0,0.13333333333333333,159,4,0.0,0.13333333333333333,159,4,0.0,0.13333333333333333
517,What is Reunion Island?,ace_packed_160,ace_packed_160,0.171852263506299,0.19094371343266492,0.18710871843411633,0.38442080280392377,1.0,152,3,0.0,0.12903225806451613,148,3,0.0,0.12903225806451613,154,3,0.0,0.12903225806451613
1696,How do the S1 subunits compare with that of SARS-likeCOV and human SARS-COV?,ace_packed_160,ace_focused_160,0.20877658879911715,0.22658311484453492,0.2249452735347412,0.2707138689597141,0.6666666666666666,152,3,0.0,0.0,158,3,0.0,0.0,139,3,0.0,0.0
1097,What percentage of newborns were infected from their mother?,ace_packed_160,ace_focused_160,0.19471640854742112,0.20367127909916538,0.23311593135966752,0.2308290218107355,0.42857142857142855,156,5,0.0,0.0,159,4,0.0,0.0,139,4,0.0,0.0
1183,How does MERS-CoV compare with SARS-CoV?,ace_packed_160,ace_packed_160,0.1825857776204559,0.19339594100583232,0.1785116660415994,0.2273288428082229,0.25,151,2,0.0,0.09411764705882353,156,3,0.0,0.10526315789473684,155,3,0.0,0.0759493670886076
1742,What has increased hand washing?,ace_packed_160,chunk_packed_160,0.16575384973150037,0.19969572575081201,0.20238653936873954,0.24168977483404325,0.6666666666666666,160,3,0.0,0.125,160,4,0.0,0.0,156,3,0.0,0.0
438,What structural proteins are coded by Rotavirus?,ace_packed_160,ace_focused_160,0.2050366637674485,0.21229582272112996,0.2100370883644105,0.35460089317884247,1.0,157,3,0.0,0.0,157,3,0.0,0.0,157,3,0.0,0.13333333333333333
727,What is Koch's third postulate?,ace_packed_160,chunk_packed_160,0.17923456344577113,0.18943576426424352,0.19774366982142738,0.22825892851771507,0.25,156,3,0.0,0.0,158,4,0.0,0.0,158,4,0.0,0.0
305,What followup is needed to confirm the results of the current study?,chunk_packed_160,ace_focused_160,0.1830800881108575,0.18527497101174414,0.1895408352141904,0.19520472288916693,0.25,160,2,0.0,0.0,134,3,0.0,0.1111111111111111,128,3,0.0,0.1111111111111111
267,What was the read coverage for the E-30 genome in this study?,chunk_packed_160,ace_packed_160,0.2806078312101441,0.31909523827934994,0.305492556968489,0.28028565194741106,0.42857142857142855,151,3,0.0,0.16666666666666669,143,3,0.0,0.16666666666666669,145,4,0.0,0.16666666666666669
602,"As an RNA-binding protein that engages the hairpin termini of the genomic segments, what does the N-protein of hantavirus do?",ace_packed_160,ace_focused_160,0.247914029090901,0.3119251038189145,0.28509604237274694,0.3110499789262269,0.6666666666666666,157,2,0.0,0.30769230769230765,160,3,0.0,0.30769230769230765,149,2,0.0,0.30769230769230765
1042,For how long were the cells infected before analysis?,chunk_packed_160,chunk_packed_160,0.1809140513920185,0.20244991674907525,0.19473785446230013,0.2017008627174696,0.25,154,3,0.0,0.08333333333333334,158,3,0.0,0.08333333333333334,145,3,0.0,0.0
429,What is the size of a flavivirus?,ace_packed_160,ace_focused_160,0.1878023280257375,0.1980598672531832,0.20189833619133093,0.2739031839226523,1.0,149,3,0.0,0.4444444444444445,150,3,0.0,0.4444444444444445,136,3,0.0,0.4444444444444445
1109,What does the study suggest would make healthcare workers more willing to care for patients during an Ebola virus outbreak?,chunk_packed_160,chunk_packed_160,0.22268719979132182,0.24271879693888543,0.21977814703839407,0.24413884625848115,0.6666666666666666,147,3,0.0,0.05479452054794521,160,3,0.0,0.027027027027027032,160,3,0.0,0.027027027027027032
1116,"In non-flying mammals, what what would be elicited by IFN expression upon viral infection?",ace_packed_160,ace_focused_160,0.21388032564411003,0.2857610156697964,0.25152822772623995,0.2746018237233125,0.25,152,3,0.0,0.21052631578947367,148,2,0.0,0.1111111111111111,154,1,0.0,0.45454545454545453
344,What has been correlated with the pathogenicity of the H5N1 infection?,ace_packed_160,ace_packed_160,0.18983991173870146,0.19679558556256166,0.19213506205192482,0.2533500942992069,0.6666666666666666,159,2,0.0,0.046511627906976744,152,4,0.0,0.0909090909090909,157,3,0.0,0.0
658,What is the effect of host immune response to the delivery vector on the efficacy of vaccination?,ace_packed_160,ace_packed_160,0.25191006526143783,0.2711977388380002,0.25424114583974666,0.31432483166761704,0.42857142857142855,159,3,0.0,0.0,142,4,0.0,0.0,155,2,0.0,0.0
1449,What are both IFV and RSV infections shown to do?,ace_packed_160,ace_focused_160,0.18908927252040178,0.19556830743898387,0.19145979775790473,0.2363066049900706,0.25,159,4,0.0,0.0,158,3,0.0,0.0,152,3,0.0,0.0
1304,What compartments were the host animals divided into?,ace_packed_160,ace_packed_160,0.17622004263263658,0.2362323146515588,0.20815808918981588,0.21825843684908044,0.42857142857142855,160,2,0.0,0.05714285714285715,144,4,0.0,0.05714285714285715,143,4,0.0,0.0
778,What was the range of genomic sequencing depths?,ace_packed_160,chunk_packed_160,0.17413733889845984,0.18176247401776022,0.17827051374957364,0.23186939395362038,0.42857142857142855,132,2,0.0,0.0,137,3,0.0,0.0,151,3,0.0,0.0
1752,Approximately how many people died during the 1918-1919 influenza pandemic?,ace_packed_160,ace_packed_160,0.19741790466416595,0.28984250564406033,0.211888475108806,0.3532737950252096,0.6666666666666666,125,2,0.0,0.125,130,3,0.0,0.3333333333333333,151,2,0.0,0.3333333333333333
717,Why did the T20/N36 complex not show a typical alpha helical conformation?,chunk_packed_160,ace_focused_160,0.17764429439695884,0.18791304536383166,0.20048257752818274,0.187384900964057,0.6666666666666666,157,2,0.0,0.0,151,3,0.0,0.0,159,3,0.0,0.13793103448275862
669,What is Bacillus subtilis?,ace_packed_160,chunk_packed_160,0.16773328229964263,0.18451618003917952,0.17438975322671169,0.26518470724811927,0.42857142857142855,152,3,0.0,0.06153846153846154,160,4,0.0,0.06153846153846154,157,4,0.0,0.06153846153846154
831,What was the purpose of the search?,ace_packed_160,ace_focused_160,0.1808722488933225,0.20521339156556262,0.22074336572204037,0.21739405423204106,0.1111111111111111,140,2,0.0,0.0,143,4,0.0,0.0,158,4,0.0,0.06896551724137932
160,The accumulation of what molecule hinders phagocytic activity in T cells?,ace_packed_160,chunk_packed_160,0.18581657050318257,0.18760556812975773,0.19898653096475938,0.2167548910321783,0.1111111111111111,121,2,0.0,0.19999999999999998,154,2,0.0,0.0,155,3,0.0,0.0
