qid,question,rule_policy,oracle_policy,chunk_confidence,bm25_confidence,hybrid_confidence,ace_confidence,ace_chunk_doc_jaccard,chunk_packed_160_tokens,chunk_packed_160_doc_count,chunk_packed_160_em,chunk_packed_160_f1,ace_packed_160_tokens,ace_packed_160_doc_count,ace_packed_160_em,ace_packed_160_f1,ace_focused_160_tokens,ace_focused_160_doc_count,ace_focused_160_em,ace_focused_160_f1
pubmedqa_10436,Do T1a breast cancers profit from adjuvant systemic therapy?,chunk_packed_160,chunk_packed_160,0.19694886744956638,0.24170678230275092,0.21337610783376704,0.22204245244170312,0.42857142857142855,150,3,0.0,0.0,159,3,0.0,0.0,155,4,0.0,0.0
pubmedqa_28544,Blood donation mobile applications: are donors ready?,chunk_packed_160,ace_focused_160,0.26200800324372664,0.2674081960468122,0.2540012890670096,0.25,0.6666666666666666,142,4,0.0,0.02150537634408602,63,4,0.0,0.0,63,4,0.0,0.02150537634408602
pubmedqa_8658,Increasing mixed chimerism is an important prognostic factor for unfavorable outcome in children with acute lymphoblastic leukemia after allogeneic stem-cell transplantation: possible role for pre-emptive immunotherapy?,chunk_packed_160,chunk_packed_160,0.2702118603453348,0.299824529074703,0.29852527366424686,0.27828045707755544,0.6666666666666666,136,4,0.0,0.0,144,3,0.0,0.0,144,3,0.0,0.0
pubmedqa_11482,Can we target smoking groups more effectively?,chunk_packed_160,ace_focused_160,0.18194532001843963,0.2148567192189717,0.18575340168353272,0.1830849054422193,0.42857142857142855,143,4,0.0,0.0,154,4,0.0,0.0,148,4,0.0,0.0821917808219178
pubmedqa_13515,Going public: do risk and choice explain differences in caesarean birth rates between public and private places of birth in Australia?,ace_packed_160,ace_packed_160,0.24674976365281054,0.2560033852458077,0.2526016128146765,0.2848452556169938,0.6666666666666666,160,3,0.0,0.0,147,2,0.0,0.0,160,3,0.0,0.0
pubmedqa_53251,Are the statistical data from Benin's National Tuberculosis Programme reliable?,chunk_packed_160,chunk_packed_160,0.30986761306674027,0.3768008498899259,0.3469961115318374,0.3230311948762124,1.0,108,5,0.0,0.0,108,5,0.0,0.0,108,5,0.0,0.0
pubmedqa_21279,Association of chronic diseases and impairments with disability in older adults: a decade of change?,chunk_packed_160,chunk_packed_160,0.24809606816443924,0.26831033212802,0.24757541312165016,0.24937090374113757,1.0,95,4,0.0,0.0,95,4,0.0,0.0,156,4,0.0,0.0
pubmedqa_14651,Can metabolic disorders in aging men contribute to prostatic hyperplasia eligible for transurethral resection of the prostate (TURP)?,chunk_packed_160,ace_packed_160,0.2869483421055174,0.2897178308591202,0.28751182016939586,0.29607812409736767,1.0,151,4,0.0,0.0,151,4,0.0,0.03125,156,4,0.0,0.0
pubmedqa_13801,Is parental coping associated with the level of function in children with physical disabilities?,chunk_packed_160,ace_packed_160,0.29772790054530796,0.3547028515451015,0.3278618408557904,0.3032623128341657,1.0,159,3,0.0,0.0,128,3,0.0,0.034482758620689655,159,3,0.0,0.0
pubmedqa_35436,Does the copper intrauterine device affect serum cancer antigen 125 levels?,chunk_packed_160,chunk_packed_160,0.2462740877292763,0.2595654764316304,0.25527049522086426,0.24540989956618442,0.6666666666666666,141,4,0.0,0.027027027027027025,129,3,0.0,0.0,117,4,0.0,0.0
pubmedqa_37292,Pulmonary resection for malignancy in the elderly: is age still a risk factor?,chunk_packed_160,ace_focused_160,0.22706861160191982,0.23263283624794456,0.23264698676289625,0.23201164991491177,1.0,139,3,0.0,0.0,149,3,0.0,0.0,134,3,0.0,0.0
pubmedqa_27553,Paravalvular leakage after mitral valve replacement: improved long-term survival with aggressive surgery?,chunk_packed_160,chunk_packed_160,0.2513401330188537,0.24385042439238067,0.24073512300614286,0.2638838229928973,1.0,121,2,0.0,0.0,127,3,0.0,0.0,127,3,0.0,0.0
pubmedqa_908,"Are ICAM, VCAM and E-selectin levels different in first manic episode and subsequent remission?",ace_packed_160,ace_packed_160,0.30696290446908986,0.33412613367440624,0.321629825808726,0.3566556449922281,0.6666666666666666,149,3,0.0,0.0,146,3,0.0,0.0,148,2,0.0,0.0
pubmedqa_34310,Do cardiac neuropeptides play a role in the occurrence of atrial fibrillation after coronary bypass surgery?,chunk_packed_160,chunk_packed_160,0.2983836717580731,0.29552422684245616,0.3026779403467704,0.2939739257361877,0.6666666666666666,142,4,0.0,0.03389830508474576,154,4,0.0,0.03389830508474576,144,4,0.0,0.03389830508474576
pubmedqa_32208,Immunomodulatory properties of pancreatic islet-derived stem cells co-cultured with T cells: Does it contribute to the pathogenesis of type 1 diabetes?,chunk_packed_160,ace_packed_160,0.27702429537151885,0.3241172897380557,0.31182642390639004,0.2510469517611482,0.6666666666666666,158,4,0.0,0.0,138,4,0.0,0.0,138,4,0.0,0.0
pubmedqa_31404,Is intra-arterial thrombolysis safe after full-dose intravenous recombinant tissue plasminogen activator for acute ischemic stroke?,chunk_packed_160,ace_packed_160,0.31057425766823155,0.3262420457669767,0.3224214223708399,0.3027394079481761,1.0,123,3,0.0,0.0,122,3,0.0,0.0,122,3,0.0,0.0
pubmedqa_55949,Ipilimumab and metastatic lung cancer: Can we change the natural history of the disease?,chunk_packed_160,ace_focused_160,0.20185226687811042,0.2307263501571734,0.1942388213211481,0.22322377443662292,0.6666666666666666,151,3,0.0,0.0,155,3,0.0,0.0,149,3,0.0,0.02777777777777778
pubmedqa_2670,Axillary lymph node involvement in women with breast cancer: does it depend on age?,chunk_packed_160,ace_packed_160,0.24209824740415606,0.2498477927075561,0.2387189940008813,0.2380443642656861,0.6666666666666666,160,4,0.0,0.0,139,4,0.0,0.0,155,5,0.0,0.0
pubmedqa_38454,Does stress reduction change the levels of cortisol secretion in patients with coronary artery disease?,ace_packed_160,ace_focused_160,0.27031968467977796,0.29404801508657824,0.29047567104846206,0.33835201360736356,0.6666666666666666,156,4,0.0,0.0,155,4,0.0,0.0,136,4,0.0,0.0
pubmedqa_23402,Is concomitant cholecystectomy necessary in obese patients undergoing laparoscopic gastric bypass surgery?,ace_packed_160,chunk_packed_160,0.2554403138384644,0.26029540973741677,0.2598658074264598,0.2995002124746472,1.0,153,4,0.0,0.0,159,5,0.0,0.0,157,4,0.0,0.0
pubmedqa_2843,Ketoconazole in Cushing's disease: is it worth a try?,chunk_packed_160,chunk_packed_160,0.22539902633188452,0.2382708015892343,0.24401887561391142,0.22175789609887867,1.0,124,3,0.0,0.0,128,3,0.0,0.0,154,4,0.0,0.0
pubmedqa_50596,Pneumoconiosis among underground bituminous coal miners in the United States: is silicosis becoming more frequent?,ace_packed_160,ace_focused_160,0.2435997291862955,0.2790757309792148,0.2733641833214039,0.30384833248961773,1.0,143,3,0.0,0.0,143,3,0.0,0.0,130,3,0.0,0.0
pubmedqa_41336,"Is blood pressure response to the Valsalva maneuver related to neurohormones, exercise capacity, and clinical findings in heart failure?",chunk_packed_160,chunk_packed_160,0.2688312378215105,0.2967866563878325,0.2898112177930474,0.2683492123870913,0.6666666666666666,148,4,0.0,0.0,157,5,0.0,0.0,157,5,0.0,0.0
pubmedqa_10984,Is long-term sonographic followup necessary after uncomplicated ureteral reimplantation in children?,chunk_packed_160,ace_packed_160,0.2410728144164499,0.2633086418466991,0.2557986569717084,0.2445398155493223,1.0,158,4,0.0,0.0,142,4,0.0,0.0,142,4,0.0,0.0
pubmedqa_21966,Does a transition in education equate to a transition in practice?,chunk_packed_160,ace_packed_160,0.2008923953733438,0.20244002564753202,0.20560350472393735,0.2104979406013563,0.42857142857142855,160,4,0.0,0.0,138,4,0.0,0.0,138,4,0.0,0.0
pubmedqa_6757,Mountaineering accidents in the European Alps: have the numbers increased in recent years?,ace_focused_160,ace_packed_160,0.2169808326050624,0.26710227686084387,0.2807657865684083,0.28636622722383726,0.6666666666666666,128,5,0.0,0.0,97,5,0.0,0.0,97,5,0.0,0.0
pubmedqa_55933,Does Pukawakawa (the regional-rural programme at the University of Auckland) influence workforce choice?,chunk_packed_160,ace_packed_160,0.26160641439696597,0.3366022710957539,0.29868854613493245,0.28931385363087647,0.6666666666666666,160,3,0.0,0.0,133,3,0.0,0.0,140,3,0.0,0.0
pubmedqa_38046,Are syncopes in sitting and supine positions different?,ace_packed_160,chunk_packed_160,0.19326923076923078,0.19326923076923078,0.19999999999999998,0.2439783604797644,0.6666666666666666,154,4,0.0,0.0,154,5,0.0,0.0,154,5,0.0,0.0
pubmedqa_37184,Management of neurogenic bladder patients in The Netherlands: do urologists follow guidelines?,chunk_packed_160,ace_packed_160,0.28028567871223276,0.2988981515244279,0.2991301195618387,0.3022023165303115,0.6666666666666666,149,4,0.0,0.0,142,4,0.0,0.0,143,4,0.0,0.0
pubmedqa_39679,Do shorter-acting neuromuscular blocking drugs or opioids associate with reduced intensive care unit or hospital lengths of stay after coronary artery bypass grafting?,chunk_packed_160,ace_focused_160,0.3098359244620781,0.3528583424362874,0.3424017401891661,0.30673199739906953,0.42857142857142855,140,4,0.0,0.0,150,4,0.0,0.0,134,4,0.0,0.0
pubmedqa_22287,Venous thromboembolism after surgery for inflammatory bowel disease: are there modifiable risk factors?,ace_packed_160,chunk_packed_160,0.24862387095456273,0.25356839748564,0.24167833283386142,0.37174079173884933,1.0,160,5,0.0,0.09836065573770492,160,5,0.0,0.09836065573770492,160,5,0.0,0.09836065573770492
pubmedqa_46685,Do traction radiographs of distal radial fractures influence fracture characterization and treatment?,ace_packed_160,chunk_packed_160,0.23105591746961318,0.25917317589567895,0.25317017286577,0.2783967444319497,1.0,157,3,0.0,0.018348623853211007,155,4,0.0,0.0,155,3,0.0,0.0
pubmedqa_54108,Does the triple P-Positive Parenting Program provide value for money?,chunk_packed_160,chunk_packed_160,0.2511454000769652,0.254205561938198,0.2516468775490304,0.2810199182790923,0.6666666666666666,139,4,0.0,0.0,159,5,0.0,0.0,159,5,0.0,0.0
pubmedqa_9180,Minimally invasive surgery for endometrial cancer: does operative start time impact surgical and oncologic outcomes?,ace_packed_160,chunk_packed_160,0.31105723136209307,0.30953885138696025,0.3112607527913859,0.36136753231381696,1.0,148,5,0.0,0.0,148,5,0.0,0.0,148,5,0.0,0.0
pubmedqa_60251,Acute hepatitis due to kava-kava and St John's Wort: an immune-mediated mechanism?,chunk_packed_160,chunk_packed_160,0.2417665394443792,0.3214478098938295,0.2907150231583867,0.2504878503108213,0.6666666666666666,141,3,0.0,0.0,141,3,0.0,0.0,141,3,0.0,0.0
pubmedqa_9089,Treating hypertension. Are the right drugs given to the right patients?,chunk_packed_160,chunk_packed_160,0.2595526913361774,0.27949079804356536,0.26092249286421204,0.2606156549745856,1.0,116,4,0.0,0.0,116,4,0.0,0.0,145,4,0.0,0.0
pubmedqa_6361,Does the topical use of epinephrine for sinus floor augmentation affect systemic hemodynamics?,chunk_packed_160,chunk_packed_160,0.24423812053312044,0.2699378769216496,0.261180304493823,0.26527629809273157,1.0,156,4,0.0,0.0,156,3,0.0,0.0,156,4,0.0,0.0
pubmedqa_38735,Dyschromatopsia in Multiple Sclerosis Patients: A Marker of Subclinical Involvement?,chunk_packed_160,ace_packed_160,0.24057258357903963,0.31056316438875164,0.27904219559109467,0.2484602055505069,0.6666666666666666,151,4,0.0,0.0,149,4,0.0,0.0,149,4,0.0,0.0
pubmedqa_24116,Is laparoscopic antireflux surgery safe and effective in obese patients?,chunk_packed_160,ace_focused_160,0.25459751585673496,0.25962275141098334,0.26510849712153756,0.250560088283684,1.0,160,5,0.0,0.0,160,5,0.0,0.0,142,5,0.0,0.0
pubmedqa_34416,"Knowing, planning for and fearing death: Do adults with intellectual disability and disability staff differ?",chunk_packed_160,ace_packed_160,0.231410659845426,0.2670698994303137,0.2458907190725096,0.2406700943878911,0.6666666666666666,152,5,0.0,0.0,134,4,0.0,0.0,150,5,0.0,0.0
pubmedqa_25181,Pulmonary arterial wall distensibility assessed by intravascular ultrasound in children with congenital heart disease: an indicator for pulmonary vascular disease?,chunk_packed_160,ace_focused_160,0.2724768382991293,0.26921638933858216,0.2629560951926351,0.27225123704720294,0.6666666666666666,156,3,0.0,0.02222222222222222,156,4,0.0,0.02222222222222222,156,4,0.0,0.10638297872340426
pubmedqa_3295,Is the comorbidity between social phobia and panic disorder due to familial cotransmission or other factors?,ace_packed_160,ace_packed_160,0.25399490891408055,0.256873700957463,0.25392122724208543,0.30051478618714644,1.0,124,4,0.0,0.0,124,4,0.0,0.07547169811320754,124,4,0.0,0.07547169811320754
pubmedqa_46583,Changes in proliferation kinetics of T cells: a new predictive cellular biomarkers for early rheumatoid arthritis?,chunk_packed_160,ace_packed_160,0.2316460731769729,0.27337458768249134,0.2750896689145035,0.21621187183808024,0.6666666666666666,159,3,0.0,0.0,144,3,0.0,0.0,144,3,0.0,0.0
pubmedqa_38584,Identification of responders to sorafenib in hepatocellular carcinoma: is tumor volume measurement the way forward?,chunk_packed_160,chunk_packed_160,0.23589297126649666,0.2641637525788978,0.2720353753055426,0.2499814994973217,0.6666666666666666,141,4,0.0,0.19354838709677416,141,4,0.0,0.19354838709677416,141,4,0.0,0.19354838709677416
pubmedqa_4485,Eye safety in hurling: a few remaining blind spots?,chunk_packed_160,ace_packed_160,0.2104183615324542,0.29396091942479796,0.25144053699908187,0.21406957084679878,0.6666666666666666,159,5,0.0,0.0,147,5,0.0,0.03076923076923077,147,5,0.0,0.0
pubmedqa_54884,Are non-slip socks really 'non-slip'?,ace_packed_160,ace_focused_160,0.19257240539148512,0.21508974646729723,0.20704949683494306,0.22762365916933364,0.6666666666666666,150,3,0.0,0.0,157,4,0.0,0.0,148,3,0.0,0.0
pubmedqa_48985,Do normal leucocyte count and C-reactive protein on admission to hospital exclude a life-threatening attack of acute pancreatitis?,chunk_packed_160,ace_focused_160,0.32608695652173914,0.32608695652173914,0.32608695652173914,0.34090909090909094,0.42857142857142855,158,3,0.0,0.0,153,2,0.0,0.0,139,3,0.0,0.0
pubmedqa_5982,Cross-matched blood in colorectal surgery: a clinical waste?,chunk_packed_160,ace_packed_160,0.20927609107244427,0.22770827728176254,0.21661243693056353,0.23203005373042826,0.6666666666666666,152,4,0.0,0.0,145,4,0.0,0.0,145,4,0.0,0.0
pubmedqa_43972,Can breast surgeons provide breast cancer genetic testing?,ace_packed_160,ace_packed_160,0.21634263344461319,0.23183995435033664,0.22813729359904217,0.2851401711696718,0.42857142857142855,158,4,0.0,0.0,144,3,0.0,0.0,158,3,0.0,0.0
pubmedqa_17557,Circulating microRNAs in serum: novel biomarkers for patients with bladder cancer?,ace_focused_160,ace_focused_160,0.2934885418275462,0.38290184010490624,0.33896309319481577,0.3383105613923222,1.0,158,4,0.0,0.0,157,3,0.0,0.0,132,4,0.0,0.0
pubmedqa_56914,Lymphatic endothelial progenitor cells and vascular endothelial growth factor-C in spondyloarthritis and Crohn's disease: two overlapping diseases?,chunk_packed_160,ace_focused_160,0.31049534596575246,0.36357406454208974,0.34748439810845444,0.2689663581906116,1.0,140,3,0.0,0.0,139,3,0.0,0.0,132,3,0.0,0.0
pubmedqa_6597,Are vitamin A and iron deficiencies re-emerging in urban Latin America?,ace_packed_160,ace_focused_160,0.29016916698964684,0.34813314624905667,0.3185253782276941,0.32237760562357104,0.6666666666666666,160,5,0.0,0.0,149,5,0.0,0.0,142,4,0.0,0.0
pubmedqa_59324,Is adequate pain relief and time to analgesia associated with emergency department length of stay?,chunk_packed_160,ace_packed_160,0.4156375752940805,0.4854945974347076,0.4602561855759263,0.41719852652883527,0.6666666666666666,119,4,0.0,0.0,139,3,0.0,0.03636363636363636,108,4,0.0,0.0
pubmedqa_61024,Mobile revolution: a requiem for bleeps?,ace_packed_160,ace_packed_160,0.1815243042234197,0.24201359507160203,0.19226319060877295,0.22592908583046722,0.42857142857142855,157,3,0.0,0.0,150,4,0.0,0.0,151,4,0.0,0.0
pubmedqa_38178,Is arterial stiffening in Alström syndrome linked to the development of cardiomyopathy?,chunk_packed_160,chunk_packed_160,0.26057903858509934,0.2778264455954781,0.27655310896512697,0.25026292651451365,1.0,139,4,0.0,0.042553191489361694,147,4,0.0,0.0,139,4,0.0,0.0
pubmedqa_45598,Forceps delivery volumes in teaching and nonteaching hospitals: are volumes sufficient for physicians to acquire and maintain competence?,ace_packed_160,chunk_packed_160,0.30010243909248835,0.31912221143432523,0.31888774870713776,0.36537630413600014,0.42857142857142855,147,4,0.0,0.015748031496062992,142,4,0.0,0.0,142,4,0.0,0.0
pubmedqa_41421,Are commonly used premedical school or medical school measures associated with board certification?,ace_packed_160,ace_focused_160,0.25279263579547545,0.3205228652878158,0.2923002801182023,0.30198949384604046,0.6666666666666666,156,3,0.0,0.0,149,3,0.0,0.0,151,2,0.0,0.03278688524590164
pubmedqa_58554,The Caries Management System: are preventive effects sustained postclinical trial?,ace_packed_160,chunk_packed_160,0.24168821084445902,0.24550415609777795,0.24634427720256724,0.291887143071906,0.6666666666666666,148,4,0.0,0.0,148,5,0.0,0.0,148,5,0.0,0.0
pubmedqa_18536,Are Canadian youth still exposed to second-hand smoke in homes and in cars?,chunk_packed_160,chunk_packed_160,0.30003508114279004,0.3410599128213604,0.32761536966137983,0.29407900500859335,1.0,130,4,0.0,0.0,130,4,0.0,0.0,130,4,0.0,0.0
pubmedqa_54881,Should liver function tests be included in definitions of metabolic syndrome?,ace_packed_160,ace_focused_160,0.23551277246596286,0.2679507952210422,0.254211565230461,0.29648396126225135,0.6666666666666666,157,4,0.0,0.0,158,4,0.0,0.0,140,3,0.0,0.0
pubmedqa_32016,"Neonatal complications in vacuum-assisted vaginal delivery: are they associated with number of pulls, cup detachments, and duration of vacuum application?",chunk_packed_160,ace_packed_160,0.3046662685718441,0.3043589360536766,0.3059135752016091,0.3011662203010056,0.42857142857142855,153,3,0.0,0.0,147,4,0.0,0.0,151,3,0.0,0.0
pubmedqa_19356,The role of friendship in the lives of male and female adolescents: does diabetes make a difference?,ace_packed_160,ace_focused_160,0.24256825373027574,0.24497957440491422,0.2381134172079108,0.3025652231583349,0.42857142857142855,157,4,0.0,0.0,152,3,0.0,0.0,151,3,0.0,0.0
pubmedqa_59640,Can ambulatory blood pressure measurements substitute assessment of subclinical cardiovascular damage?,chunk_packed_160,ace_focused_160,0.23140845478517583,0.2550970817722658,0.254036586713832,0.22786982795838465,0.6666666666666666,147,4,0.0,0.0,147,4,0.0,0.0,134,4,0.0,0.0
pubmedqa_20663,Do metabolic factors add to the effect of overweight on hand osteoarthritis?,chunk_packed_160,ace_focused_160,0.26824339507142586,0.3221065963716566,0.3003393849640923,0.258832405871186,1.0,144,4,0.0,0.0,144,4,0.0,0.0,106,4,0.0,0.04545454545454545
pubmedqa_59918,Low-density lipoprotein cholesterol goal attainment among high-risk patients: Does a combined intervention targeting patients and providers work?,chunk_packed_160,chunk_packed_160,0.2839478038782486,0.31201325546475234,0.3050879323734823,0.28446751571434215,0.6666666666666666,150,4,0.0,0.0,157,3,0.0,0.0,157,3,0.0,0.0
pubmedqa_29845,Does maternal blood cortisol entrain fetal diurnal rhythm?,chunk_packed_160,ace_packed_160,0.22035232027635532,0.21108777826822264,0.22449099398836259,0.22077883116708436,1.0,158,4,0.0,0.0,138,4,0.0,0.0,140,4,0.0,0.0
pubmedqa_18175,Is syncope related to moderate altitude exposure?,chunk_packed_160,ace_packed_160,0.34278352479672414,0.40682925813283477,0.38136236466997486,0.34061519760354464,0.42857142857142855,133,4,0.0,0.07407407407407407,130,5,0.0,0.07407407407407407,130,5,0.0,0.07407407407407407
pubmedqa_21125,Iron deficiency anaemia: are the British Society of Gastroenterology guidelines being adhered to?,ace_packed_160,ace_packed_160,0.2775310268842902,0.3350541524291061,0.30847147482958537,0.3138853503875165,1.0,151,3,0.0,0.0,140,4,0.0,0.0,159,4,0.0,0.0
pubmedqa_31578,Functional reach: does it really measure dynamic balance?,ace_packed_160,ace_packed_160,0.2010680519377769,0.25250435519050696,0.23941318996685979,0.26788133443091633,0.6666666666666666,127,4,0.0,0.0,151,5,0.0,0.025974025974025976,151,5,0.0,0.025974025974025976
pubmedqa_52374,Could birthweight prediction models be improved by adding fetal subcutaneous tissue thickness?,ace_packed_160,ace_packed_160,0.18737626190788584,0.20305307176437365,0.19225651914330272,0.22242848129268028,0.6666666666666666,158,5,0.0,0.0,146,4,0.0,0.0,155,5,0.0,0.0
pubmedqa_54208,Symptoms after breast cancer treatment: are they influenced by patient characteristics?,chunk_packed_160,ace_packed_160,0.27321489073093524,0.2713439245474893,0.2712028786825345,0.2735389890107407,0.6666666666666666,145,4,0.0,0.041237113402061855,137,4,0.0,0.041237113402061855,137,4,0.0,0.041237113402061855
pubmedqa_27298,Mortality in intensive care patients with respiratory disease. Is age important?,ace_packed_160,chunk_packed_160,0.23154202313209704,0.22825352898596085,0.23025298192304527,0.2621686860970487,1.0,149,3,0.0,0.015873015873015872,157,3,0.0,0.015873015873015872,149,3,0.0,0.015873015873015872
pubmedqa_44855,Is therapeutic hypothermia beneficial for pediatric patients with traumatic brain injury?,ace_packed_160,chunk_packed_160,0.2584073079934232,0.3046207947220799,0.2852314857672542,0.3503924927600443,1.0,134,3,0.0,0.0,154,3,0.0,0.0,137,3,0.0,0.0
pubmedqa_4210,Allergic fungal sinusitis: can we predict the recurrence?,ace_packed_160,chunk_packed_160,0.26037198501255326,0.29029086815348726,0.28394741825297337,0.29721372430121973,1.0,128,3,0.0,0.0,156,3,0.0,0.0,158,3,0.0,0.0
pubmedqa_17994,Can breast cancer register data on recommended adjuvant treatment be used as a proxy for actually given treatment?,chunk_packed_160,ace_packed_160,0.23123364664091264,0.2737619336364696,0.2592984755787906,0.2330846396559276,0.42857142857142855,156,4,0.0,0.0,147,5,0.0,0.0,147,5,0.0,0.0
pubmedqa_54167,TIPS in Florida: is its application a result of evidence-based medicine?,chunk_packed_160,ace_focused_160,0.20643614642885622,0.20593759971591155,0.20346456333487623,0.21442388096127885,0.25,150,4,0.0,0.0,149,3,0.0,0.0,126,3,0.0,0.0
pubmedqa_44680,Does air pollution increase the effect of aeroallergens on hospitalization for asthma?,chunk_packed_160,ace_packed_160,0.3087950827420838,0.3380337132574026,0.33367571222331716,0.3079246181502842,0.6666666666666666,128,4,0.0,0.034482758620689655,108,4,0.0,0.45945945945945943,140,4,0.0,0.45945945945945943
pubmedqa_53261,Post-infectious bronchiolitis obliterans: can CT scan findings at early age anticipate lung function?,chunk_packed_160,ace_focused_160,0.2820703047162991,0.35942926113080065,0.32720161231709366,0.2778220047825202,0.6666666666666666,152,4,0.0,0.0,143,3,0.0,0.0,116,3,0.0,0.0
pubmedqa_13980,Can pre-operative urodynamic study predict the successful outcome of tension free vaginal tape (TVT) operation in Thai women with stress urinary incontinence?,chunk_packed_160,chunk_packed_160,0.3758324073429223,0.3864517574490192,0.3798075003563902,0.3754771853263469,1.0,139,4,0.0,0.0,139,4,0.0,0.0,139,4,0.0,0.0
pubmedqa_52021,Carotid restenosis after endarterectomy and stenting: a critical issue?,ace_packed_160,chunk_packed_160,0.21583658067391076,0.23742366501904066,0.21787967704150468,0.27163886272138277,0.6666666666666666,160,4,0.0,0.047619047619047616,146,4,0.0,0.0,158,4,0.0,0.024096385542168676
pubmedqa_15282,Vanishing thyroid gland tumors: Infarction as consequence of FNA?,chunk_packed_160,ace_focused_160,0.21070573159310002,0.24266791494322718,0.2208192792069542,0.21197343174792377,0.6666666666666666,152,3,0.0,0.0,160,4,0.0,0.0,140,3,0.0,0.0
pubmedqa_41497,Does treatment of constipation improve faecal incontinence in institutionalized elderly patients?,chunk_packed_160,chunk_packed_160,0.32971676242576137,0.373879167002249,0.3618243033101005,0.33104736010393526,0.6666666666666666,152,4,0.0,0.0,154,4,0.0,0.0,159,4,0.0,0.0
pubmedqa_27284,Can malaria be controlled where basic health services are not used?,chunk_packed_160,ace_packed_160,0.21428571428571427,0.2495141244182168,0.21428571428571427,0.21428571428571427,0.6666666666666666,158,4,0.0,0.0,137,4,0.0,0.0,137,4,0.0,0.0
