qid,question,rule_policy,oracle_policy,chunk_confidence,bm25_confidence,hybrid_confidence,ace_confidence,ace_chunk_doc_jaccard,chunk_packed_160_tokens,chunk_packed_160_doc_count,chunk_packed_160_em,chunk_packed_160_f1,ace_packed_160_tokens,ace_packed_160_doc_count,ace_packed_160_em,ace_packed_160_f1,ace_focused_160_tokens,ace_focused_160_doc_count,ace_focused_160_em,ace_focused_160_f1
expertqa_66,What is the impact of technology on competitive advantage of a company?,ace_packed_160,chunk_packed_160,0.20477881031171113,0.2130162617574113,0.2211303761894965,0.23482320472886564,1.0,158,3,0.0,0.04556962025316456,159,3,0.0,0.010526315789473684,159,4,0.0,0.04102564102564102
expertqa_944,What approaches does work psychology use to improve the work performance of a disabled worker?,chunk_packed_160,ace_packed_160,0.1874013105731558,0.1971556706820602,0.21372564209188816,0.20611993208626783,0.6666666666666666,137,2,0.0,0.0,156,3,0.0,0.028169014084507046,155,3,0.0,0.009302325581395349
expertqa_1407,What would happen to a fabric for bed sheet made from Tencel fiber if I didn't resin the fabric?,chunk_packed_160,ace_focused_160,0.189497115923262,0.19487379091395826,0.19274104695567804,0.2103755938582419,0.42857142857142855,155,2,0.0,0.0,160,3,0.0,0.0,157,3,0.0,0.037037037037037035
expertqa_1886,What is your opinion on the role of competition in shaping community structure and species co-existence?,ace_packed_160,ace_focused_160,0.18887009028911142,0.19781041509150346,0.18430903660687678,0.23561179929409035,0.5,160,3,0.0,0.0,160,4,0.0,0.0,159,3,0.0,0.047058823529411764
expertqa_1810,"Imagine you develop a protein with anticancer activity that shows great activity on cell cultures but insufficient results in vivo, what could be causing this discrepancy in activity between the two types of evaluation and how could you enhance its activity in vivo?",chunk_packed_160,ace_packed_160,0.2083007193250106,0.23554480103926728,0.22308535141159375,0.2105193337960538,0.25,150,2,0.0,0.0,158,2,0.0,0.009345794392523366,160,3,0.0,0.0
expertqa_70,What are some of the ethical implications of an increased use of artificial intelligence in business?  ,chunk_packed_160,ace_focused_160,0.20037816287629756,0.21292370612675937,0.20675065327811337,0.2292912395317439,0.6666666666666666,155,2,0.0,0.02,148,2,0.0,0.019801980198019806,148,2,0.0,0.029556650246305417
expertqa_543,What are the top three industry standards for hydrographic surveying when it comes to sidescan sonar?,chunk_packed_160,ace_focused_160,0.1831356229108058,0.19464813528441025,0.17497967971649472,0.21226743145334687,0.6666666666666666,156,3,0.0,0.0,157,3,0.0,0.0,159,2,0.0,0.05714285714285714
expertqa_897,What therapeutic factors are most important to clients?,ace_packed_160,chunk_packed_160,0.19130605407209836,0.21160954787566594,0.19414639128457908,0.25669060388317755,1.0,154,2,0.0,0.08866995073891625,160,4,0.0,0.020512820512820513,160,2,0.0,0.020512820512820513
expertqa_1732,What would happen if we mined all SMS on the deep sea?,ace_packed_160,ace_packed_160,0.18173121496038713,0.17248546241452978,0.17998216284524637,0.2304675470164168,0.42857142857142855,138,2,0.0,0.009950248756218905,160,3,0.0,0.058252427184466014,159,3,0.0,0.029411764705882356
expertqa_2030,"If you are out in the street and someone asks you to delete a pic you've just taken because they noticed it included them in the background of it, are you in your legal right to deny the request?",chunk_packed_160,ace_packed_160,0.2648741175547054,0.26223896312067096,0.26883952955756263,0.2794168190406245,1.0,158,3,0.0,0.0,147,3,0.0,0.0,160,2,0.0,0.0
expertqa_2027,Who were the Situationists? ,ace_packed_160,ace_packed_160,0.1686491671017064,0.18603515549658317,0.16844178463438916,0.27390431884145905,0.6666666666666666,139,2,0.0,0.018018018018018018,125,2,0.0,0.08620689655172414,133,2,0.0,0.018018018018018018
expertqa_226,"A company's critical infrastructure is targeted by a sophisticated ransomware attack. Considering the potential impact of the ransomware attack on the company's critical infrastructure, what are the most effective strategies and countermeasures that can be implemented to prevent the further spread of the ransomware and minimize operational downtime?",chunk_packed_160,chunk_packed_160,0.2388044144055993,0.23711278982598605,0.23393986439682124,0.24288361357238192,0.42857142857142855,147,3,0.0,0.03498542274052479,155,4,0.0,0.012012012012012012,155,3,0.0,0.02373887240356083
expertqa_690,"What are the advantages and disadvantages of mercerizing a fabric before desizing, before bleaching, and after bleaching?",ace_packed_160,ace_focused_160,0.20732616708056217,0.26677698961376534,0.24318105489635666,0.24139307277155056,0.42857142857142855,152,2,0.0,0.0,159,3,0.0,0.0,159,1,0.0,0.07035175879396985
expertqa_1660,"From the analyses made before designing a campaign, team members have reached different results, and over these different results, 2 different ideas regarding the campaign design stand out and the decision vote is up to you. One of these 2 different ideas offers high profit and high risk, while the other offers low profit and low risk. Which would you prefer to implement?",chunk_packed_160,ace_packed_160,0.21498297405573347,0.2213365079853295,0.2382492057545026,0.20956873695477748,0.25,159,3,0.0,0.0,157,2,0.0,0.013422818791946308,160,3,0.0,0.0
expertqa_1155,What is a command and Control Plan?,ace_packed_160,ace_packed_160,0.19841378734052476,0.2014965967232032,0.18768485241224792,0.23831634137289537,0.1111111111111111,157,3,0.0,0.0,156,5,0.0,0.15254237288135594,157,4,0.0,0.056074766355140186
expertqa_584,"A traveler decides to visit Hawaii but finds out the residents are not happy about the tourism rates on the islands and invite people not to visit. Should the traveler ignore the residents, plan a trip as responsibly as possible or change the destination altogether? ",chunk_packed_160,chunk_packed_160,0.20307117119008267,0.22269655506357497,0.219194569699273,0.22714250152233867,0.6666666666666666,152,3,0.0,0.03174603174603175,154,3,0.0,0.03174603174603175,159,3,0.0,0.03174603174603175
expertqa_787,What is the difference between a proofreader and an editor in a translation processing project?,ace_packed_160,chunk_packed_160,0.20553741695800648,0.22956672112743184,0.22678454894866734,0.29162477169531914,0.6666666666666666,159,2,0.0,0.11320754716981134,152,2,0.0,0.0,154,3,0.0,0.0
expertqa_1686,"In a situation where a natural disaster has left many people homeless, what policies could be put in place to provide adequate housing and resources for those affected while also promoting long-term recovery and sustainability?",chunk_packed_160,chunk_packed_160,0.19992200629794654,0.20589808653865305,0.2070660358091336,0.20853139763196477,0.6666666666666666,148,2,0.0,0.12054794520547946,160,3,0.0,0.0886426592797784,153,3,0.0,0.10869565217391304
expertqa_1647,"In treating a patient with severe short-term memory impairment, which approaches have been shown to be most effective?",chunk_packed_160,chunk_packed_160,0.19697720184601514,0.26777863034001365,0.24992811758936317,0.21566411808072294,0.0,144,2,0.0,0.0,153,3,0.0,0.0,159,3,0.0,0.0
expertqa_1271,Suppose people are invited to only travel to destinations close to their home country in order to reduce emissions. Can this be considered fair and what measures could be adopted to avoid compromising the social sustainability of tourism?,ace_packed_160,ace_packed_160,0.19243187894169758,0.22681169103965756,0.20089838533768456,0.23228714150193752,0.6666666666666666,159,3,0.0,0.0,149,3,0.0,0.0,160,2,0.0,0.0
expertqa_1579,Do cavities have a genetic cause?,ace_packed_160,chunk_packed_160,0.18044018266173964,0.19386791599393588,0.1902621916194855,0.22775540443622955,0.6666666666666666,145,2,0.0,0.0,154,3,0.0,0.0,160,4,0.0,0.0
expertqa_1651,Geoarchaeology seeks to solve archaeological problems. How does it do so?,chunk_packed_160,chunk_packed_160,0.18059416893380478,0.18856126024926115,0.18623013167814806,0.19760334792791517,0.25,154,2,0.0,0.11214953271028037,159,3,0.0,0.09433962264150943,159,3,0.0,0.039603960396039604
expertqa_1409,Two collegues get into a physical fight because of a disagreement on the project. They each want to be the first to finish their side of the site. How is this dealt with according to company policies?,chunk_packed_160,chunk_packed_160,0.20457597444567688,0.20653227288064213,0.22128773810726277,0.2002701014092818,0.25,155,2,0.0,0.0,158,4,0.0,0.0,156,5,0.0,0.0
expertqa_1098,Briefly list what contributions Antoine Lavoisiere provided to surgery.,ace_packed_160,ace_focused_160,0.16200474134393453,0.18693873123254873,0.1828225612653872,0.20633245341741768,0.1111111111111111,153,2,0.0,0.0,159,4,0.0,0.0,151,4,0.0,0.0
expertqa_1205,"You are in a café, enjoying your coffe and watching the world pass by. You realize that there seems to be clicks, that the baristas have their own language, that everyone seems to follow a pattern of behaviour inside the establishment. Which sociological explanation does this have?",chunk_packed_160,ace_packed_160,0.19471178919657137,0.17676545487774548,0.20798071932571152,0.20653552777020723,0.25,160,2,0.0,0.023668639053254437,150,2,0.0,0.023668639053254437,154,3,0.0,0.0
expertqa_857,What is the difference between concomitant medication and past drugs?,ace_packed_160,ace_packed_160,0.18621547238597683,0.20260921567423756,0.1861956620753039,0.21733922487451734,0.6666666666666666,157,3,0.0,0.0,153,2,0.0,0.0,160,2,0.0,0.0
expertqa_1156,What is an evacuation plan?,ace_packed_160,ace_packed_160,0.17392113075763657,0.2045920731565621,0.190303184615433,0.3039483708240586,0.6666666666666666,151,2,0.0,0.0,143,2,0.0,0.034782608695652174,149,3,0.0,0.034782608695652174
expertqa_490,How do I evaluate if I have the right customers?,ace_packed_160,ace_packed_160,0.20034379110161324,0.22882825051990402,0.23782039597022508,0.26515819662265944,0.25,145,2,0.0,0.0,158,4,0.0,0.06918238993710692,159,4,0.0,0.006535947712418301
expertqa_1948,"What methods of crowd control are presented in Japanese anti-utopian literature, and how does their representation differ from models presented in Western literature?",chunk_packed_160,ace_packed_160,0.17562074799485422,0.22042290274215853,0.19247826067972015,0.18621451839504782,0.2857142857142857,160,3,0.0,0.0,159,3,0.0,0.0,159,2,0.0,0.0
expertqa_2010,What are your thoughts on using punishment procedures when working with vulnerable populations?,ace_packed_160,ace_packed_160,0.1783507703153966,0.19098893149483834,0.19786480064214299,0.22144174889932705,0.42857142857142855,156,2,0.0,0.0,150,3,0.0,0.0,160,2,0.0,0.0
expertqa_1456,What are the possible areas of brain injury in a patient that has difficulty identifying a keychain visually?,chunk_packed_160,ace_focused_160,0.20434162016968882,0.17357263784566257,0.2025942698441193,0.23378300523209128,0.6666666666666666,155,3,0.0,0.039999999999999994,158,3,0.0,0.0,155,3,0.0,0.04081632653061225
expertqa_206,Suppose I have 100 thousand images of dogs and I want to create a system that is capable of detecting dogs in a public park. How should I approach this problem?,chunk_packed_160,chunk_packed_160,0.19370034449483747,0.2059756679382093,0.2014702539520784,0.19563085008021217,0.1111111111111111,159,3,0.0,0.0,159,5,0.0,0.0,159,4,0.0,0.0
expertqa_1146,How can I better use data to ensure value added to library services?,chunk_packed_160,ace_focused_160,0.19267348426708253,0.21059874836963102,0.21606673795611805,0.20943877122454393,0.1111111111111111,160,2,0.0,0.0,160,4,0.0,0.0,153,5,0.0,0.0
expertqa_573,Summarize the characteristics and the support needed for children with learning difficulties.,chunk_packed_160,ace_focused_160,0.19028960986101934,0.19385778141182142,0.19341601521864799,0.21000640975856727,0.6666666666666666,148,2,0.0,0.09137055837563451,142,2,0.0,0.041237113402061855,150,2,0.0,0.16346153846153846
expertqa_218,"I would like to make sure that certain type of data specific to the company which I am working for does not leave the organization, what should I create to identify the data and prevent it from leaving the organization?",chunk_packed_160,ace_focused_160,0.238772214531997,0.23223761270781296,0.22425001559052218,0.2195121021385924,0.6666666666666666,160,3,0.0,0.01818181818181818,159,3,0.0,0.08849557522123894,158,4,0.0,0.08849557522123894
expertqa_314,How to treat a patient with 80% of his body with 3rd grade burnings?,chunk_packed_160,chunk_packed_160,0.1672920259167,0.2056262195756654,0.16778895336600938,0.16760786616733175,0.8,155,3,0.0,0.064,160,4,0.0,0.0,160,3,0.0,0.017241379310344827
expertqa_1580,I have a patient with abdominal pain for 3 days. What is the protocol I should choose when the patient arrive to the CT scan?,chunk_packed_160,ace_focused_160,0.22508585276506227,0.23252304145543584,0.2219065269602824,0.25381136157145945,0.6666666666666666,155,2,0.0,0.0,149,2,0.0,0.0,144,2,0.0,0.0
expertqa_1010,"The Contractor fails to bring a project to completion but he is requesting 100% payment before he does the remaining works, what are the clauses in the South African JBCC that will govern and put the Contractor to terms?",ace_packed_160,ace_focused_160,0.21315354361425543,0.24430404634354658,0.24722954125073374,0.24967987322089985,0.25,159,2,0.0,0.0,149,3,0.0,0.012820512820512822,148,3,0.0,0.012820512820512822
expertqa_909,What is alcohol withdrawal syndrome?,ace_packed_160,ace_packed_160,0.18220648144317558,0.23243699256681247,0.20784165316722336,0.2913393297722109,0.42857142857142855,151,2,0.0,0.014705882352941176,159,5,0.0,0.029411764705882353,159,3,0.0,0.0
expertqa_1079,When would you advise a patient for bypass instead of stenting and medical therapy?,ace_packed_160,ace_focused_160,0.19184335023300575,0.20374342680709395,0.19865917831128846,0.23204516658266167,0.42857142857142855,150,2,0.0,0.0,154,4,0.0,0.03333333333333333,155,4,0.0,0.05128205128205127
expertqa_1381,"After testing your improvement suggestion for a month, how do you prove your processes are efficient? ",ace_packed_160,ace_packed_160,0.18133694959622104,0.23152728421968718,0.19056709479401046,0.21646573652896262,0.1111111111111111,158,3,0.0,0.02127659574468085,158,3,0.0,0.021505376344086023,158,5,0.0,0.0
expertqa_203,"Given the occurrence of destructive strong ground motion, what strategies could I implement to minimize downtime in buildings located in California?",ace_packed_160,ace_packed_160,0.17309060687142788,0.2052437346378681,0.19474628029812735,0.21742724405560926,0.6666666666666666,160,3,0.0,0.0,155,3,0.0,0.032520325203252036,160,4,0.0,0.03225806451612903
expertqa_467,Should the Canadian Army train at divisional level or is brigade level operations adequate in today's operating environment?,ace_packed_160,ace_focused_160,0.19766659984648413,0.22027214553130858,0.21080948773308267,0.2558995989328081,0.6666666666666666,158,2,0.0,0.0261437908496732,160,3,0.0,0.0261437908496732,154,4,0.0,0.0261437908496732
expertqa_220,How long does it take for a construction project to finish if a shopping center is being build?,ace_packed_160,ace_focused_160,0.20967643582712192,0.22722270329103592,0.2388573911772504,0.2566276841467821,0.1111111111111111,150,2,0.0,0.0,157,3,0.0,0.15094339622641506,151,1,0.0,0.15094339622641506
expertqa_1359,How can spacing effect be applied in different subjects?,ace_packed_160,ace_focused_160,0.1743229281487603,0.21104151288724735,0.1952141452909469,0.22634485124267156,0.42857142857142855,159,2,0.0,0.0,157,3,0.0,0.0,154,2,0.0,0.0
expertqa_1629,How is attention guided by statistical regularities presented in the enviroment?,ace_packed_160,chunk_packed_160,0.18631536374575158,0.1934059961406255,0.18499990187143944,0.24485508188563518,0.6666666666666666,129,2,0.0,0.04597701149425287,160,2,0.0,0.03508771929824561,159,3,0.0,0.011834319526627219
expertqa_1674,What type of health supplies require approbation?,ace_packed_160,ace_focused_160,0.16633832870304865,0.18853547719632208,0.17831773963521175,0.24384543851829332,0.0,142,2,0.0,0.0,150,4,0.0,0.0,160,3,0.0,0.028169014084507043
expertqa_977,"Imagine that you need to automatically place pagination in a book, what tool and programs do you use?",chunk_packed_160,ace_focused_160,0.21944334555720296,0.20521988111002282,0.22022692501992402,0.23189308585091345,0.42857142857142855,160,4,0.0,0.0,147,3,0.0,0.0,154,3,0.0,0.06666666666666667
expertqa_922,Please summarise the most recent models of the size-weight illusion,ace_packed_160,ace_focused_160,0.17140497149980377,0.17550941466661743,0.17366452984471198,0.2095291055513381,0.42857142857142855,160,2,0.0,0.0,160,3,0.0,0.0,159,4,0.0,0.0
expertqa_130,How can I build a portfolio?,ace_packed_160,ace_packed_160,0.17601496656056032,0.18196497391715885,0.17676428619860812,0.22590577340745846,0.6666666666666666,148,2,0.0,0.0,147,3,0.0,0.0,160,4,0.0,0.0
expertqa_1774,"What are the key maintenance and upkeep issues for bridges, especially for structures that are exposed to extreme climatic conditions, such as areas with high sun exposure or corrosion due to contact with seawater?",chunk_packed_160,chunk_packed_160,0.18882609027702474,0.17615044748173936,0.18966440949828164,0.20524652290306938,0.6666666666666666,144,2,0.0,0.0,158,2,0.0,0.0,144,3,0.0,0.0
expertqa_1806,What are the properties in a protein that may elicit its formation in inclusion bodies when expressed in an heterologous system?,chunk_packed_160,chunk_packed_160,0.21386530587568217,0.21501067102821714,0.2142931782232128,0.23910919890755328,0.6666666666666666,158,3,0.0,0.09523809523809523,158,3,0.0,0.06818181818181819,146,4,0.0,0.03488372093023256
expertqa_810,What should be the first response to an epilectic seizure?,ace_packed_160,ace_packed_160,0.18724818629040133,0.18618829294312506,0.2106389891225291,0.2379427583218458,0.6666666666666666,158,3,0.0,0.0,155,4,0.0,0.0,157,4,0.0,0.0
expertqa_1982,Are there another universes with living organisms?,ace_packed_160,chunk_packed_160,0.16259897660678374,0.1622613828161736,0.1634378547390941,0.23306523579910898,1.0,132,2,0.0,0.0,160,2,0.0,0.0,158,2,0.0,0.0
