qid,question,rule_policy,oracle_policy,chunk_confidence,bm25_confidence,hybrid_confidence,ace_confidence,ace_chunk_doc_jaccard,chunk_packed_160_tokens,chunk_packed_160_doc_count,chunk_packed_160_em,chunk_packed_160_f1,ace_packed_160_tokens,ace_packed_160_doc_count,ace_packed_160_em,ace_packed_160_f1,ace_focused_160_tokens,ace_focused_160_doc_count,ace_focused_160_em,ace_focused_160_f1
5a78e3b955429974737f78f1,"Who was born first, Javier Frana or Sherwood Stewart?",chunk_packed_160,ace_packed_160,0.30738029033455616,0.3056902327105562,0.2955965206266683,0.3084601232761597,0.6666666666666666,152,5,1.0,1.0,146,5,1.0,1.0,158,4,1.0,1.0
5a85cd295542997175ce202b,Who was the military commander of the last active ruler of the Ptolemaic Kingdom of Egypt?,ace_packed_160,ace_packed_160,0.29140716062908256,0.2979527210734808,0.30890557489377213,0.32220389566533314,1.0,160,4,0.0,0.0,152,3,0.0,0.0,154,3,0.0,0.0
5add6cf45542992ae4cec55f,What is the current occupation of the footballer replaced by Zdenek Zeman at the beginning of the 2012-13 A. S. Roma season?  ,chunk_packed_160,ace_packed_160,0.31236098895045084,0.3151585424547899,0.31921542473480924,0.3350696520714344,0.42857142857142855,159,3,0.0,0.0,139,3,0.0,0.0,143,2,0.0,0.0
5a86fde6554299211dda2b7f, Pramod Bhasin was the former CEO of a company that provided what kind of services?,chunk_packed_160,ace_packed_160,0.28014369849704157,0.2747750517651709,0.2904725710982405,0.2583782243669509,0.25,160,4,0.0,0.0,149,3,0.0,0.0,160,3,0.0,0.0
5a8198565542995ce29dcc13,Are Ranger Rick and Tennis both sports magazines?,ace_packed_160,ace_packed_160,0.2717061709078911,0.29199055746953734,0.29428346268169514,0.32932706226899366,0.42857142857142855,148,4,0.0,0.0,157,4,1.0,1.0,157,4,1.0,1.0
5a79332555429907847277e7,"Who died first, Bryce Courtenay or Juan Carlos Onetti?",ace_packed_160,chunk_packed_160,0.3090268766964888,0.3279273998391056,0.3075270960715103,0.37058291310826846,0.6666666666666666,126,4,1.0,1.0,145,5,1.0,1.0,145,5,1.0,1.0
5ac31602554299741d48a1bf,"Which of the actress starred in  Zombie Night appeared in the 1998 erotic thriller ""Wild Things""?",ace_packed_160,ace_packed_160,0.3112866606471944,0.2957718602353746,0.297523456953608,0.4563994489994415,1.0,159,4,0.0,0.0,150,3,1.0,1.0,159,4,0.0,0.0
5ae4a2e25542996836b02cee,"The county that the community of Milltown, Montana is part of was founded in which year?",ace_packed_160,chunk_packed_160,0.30757264551952684,0.30290294119084415,0.31031831152136713,0.36941885529091134,0.6666666666666666,154,4,1.0,1.0,150,5,0.0,0.0,155,4,1.0,1.0
5a8192045542995ce29dcc04,"Inserra Supermarkets is a supermarket chain that is a member of what cooperative that was founded in 1946 and based in Keasbey, New Jersey?",chunk_packed_160,ace_focused_160,0.33315668381769004,0.346851651965145,0.33542613659074394,0.33781545165443194,0.6666666666666666,160,4,1.0,1.0,160,3,1.0,1.0,156,4,1.0,1.0
5a817d8c55429903bc27b974,Jim Jeffcoat is currently an assistant football coach in a university that was founded how many month before Colorado was admitted to the Union ?,ace_packed_160,chunk_packed_160,0.30655215739378316,0.3128505671541113,0.3022638555971636,0.34441546584424876,0.25,144,3,0.0,0.0,151,4,0.0,0.0,157,4,0.0,0.0
5adf0ae45542992d7e9f9286,"Where was the film set in which the daughter of Shashi Kapoor, along side Sarat Pujari and Navni Parihar, set?",ace_packed_160,chunk_packed_160,0.27118582544666314,0.299417921441945,0.2783942495781856,0.3522512246807387,0.25,158,4,0.0,0.6666666666666666,158,3,0.0,0.6666666666666666,145,3,0.0,0.0
5a7309a15542992359bc320c,"Which writer of the song ""Money, Money, Money"" by pop group ABBA was born on 16 December 1946 ?",chunk_packed_160,chunk_packed_160,0.2783396212195991,0.2707290515632519,0.27454723901308065,0.2862805886061291,0.42857142857142855,151,3,1.0,1.0,151,4,1.0,1.0,157,5,1.0,1.0
5ac54f8d5542993e66e822f5,"When did the author of ""Computing Machinery and Intelligence"" die?",ace_focused_160,ace_packed_160,0.32191355485032713,0.3223673794516023,0.3428021938428613,0.37912207535910647,0.6666666666666666,160,4,0.0,0.5,154,3,1.0,1.0,136,4,0.0,0.5
5ae5cf625542996de7b71a22,What sports team included both of the brothers Case McCoy and Colt McCoy during different years?,chunk_packed_160,ace_focused_160,0.24856499886481215,0.2758224379409805,0.2681971247760789,0.26334123806831006,0.42857142857142855,154,3,0.0,0.0,160,5,0.0,0.6666666666666666,157,4,0.0,0.8571428571428571
5ae1d5a3554299234fd04319,"Which football player that topped the 10,000-yard career rushing mark has played for the New England Patriots?",ace_packed_160,ace_packed_160,0.26531762753071464,0.28031332372420725,0.26935076731782226,0.29915015729407446,0.42857142857142855,158,3,1.0,1.0,140,4,1.0,1.0,147,3,0.0,0.6666666666666666
5ab6390f5542995eadeeff7a,Where was the maker of Cougar bourbon whiskey headquartered before its acquisition by Anheuser-Busch InBev?,ace_packed_160,ace_packed_160,0.24635531105779998,0.25645400865607987,0.2559265488602319,0.28978088653254075,0.42857142857142855,155,3,0.0,0.0,160,4,0.0,0.6666666666666666,160,3,0.0,0.6666666666666666
5a7344e95542991f9a20c6ce,What song was number 4 on the charts when a song from FutureSex/LoveSounds was number 1?,chunk_packed_160,ace_focused_160,0.23379447518233934,0.24337025102190118,0.26333976506037104,0.23710234313929357,0.25,156,3,0.0,0.0,158,3,0.0,0.0,145,3,0.0,0.0
5ac2ed41554299218029db96,"Which genus has more species, Monstera or Cercis?",chunk_packed_160,ace_focused_160,0.22704177087977462,0.23271206076091644,0.22781333907160817,0.23855408977284215,0.6666666666666666,155,4,1.0,1.0,157,4,1.0,1.0,153,4,1.0,1.0
5ae0536755429924de1b70a6,"Are both genera Silphium and Heliotropium, genera of flowering plants ?",ace_packed_160,chunk_packed_160,0.25111192255671044,0.21911197344608896,0.2477587527075703,0.28894614817018205,0.42857142857142855,154,4,0.0,0.0,155,5,0.0,0.0,155,5,0.0,0.0
5aba7cb455429901930fa7eb,What honor has been received by both a former NASA Astronaut and the Founder of FlightSafety International?,chunk_packed_160,chunk_packed_160,0.20542420187526053,0.22466012224880494,0.22493499418664578,0.234312032692819,0.42857142857142855,141,3,0.0,0.6666666666666665,158,4,0.0,0.25,151,4,0.0,0.25
5ac083b0554299294b21900d,What kind of beverage does Planter's Punch and Black Velvet have in common?,chunk_packed_160,chunk_packed_160,0.2916495176820945,0.31407142198767524,0.317712996679622,0.2871427914700412,0.42857142857142855,140,4,0.0,0.0,158,5,0.0,0.0,146,5,0.0,0.0
5a7d1bf65542995ed0d165f0,What year was the midfielder who shot the winning goal in the 2009 DFB-Pokal Final born?,ace_packed_160,ace_packed_160,0.2772918350858823,0.30133264429047213,0.3017607014784034,0.32219185004626416,0.42857142857142855,153,5,1.0,1.0,145,4,1.0,1.0,158,4,1.0,1.0
5a81a2705542990a1d231e30,"Which is farther north, Wynantskill, New York or Hannaford Brothers Company?",ace_packed_160,ace_packed_160,0.28172669135330064,0.2765365890454903,0.28087781947349,0.3563989382104409,0.6666666666666666,145,3,0.0,0.0,156,3,0.0,0.5,159,3,0.0,0.5
5a82626655429966c78a6a08,"Who has been a member of more music bands, Ian MacKaye or Brody Dalle?",chunk_packed_160,chunk_packed_160,0.22817975032351695,0.23189533537504683,0.2366898603192763,0.2512417719697632,1.0,157,3,0.0,0.6666666666666666,160,3,0.0,0.6666666666666666,158,3,0.0,0.6666666666666666
5a88a23f5542997e5c09a652,"Which director, Chris O'Dea or Lucky McKee,  is a Master of Fine Arts graduate of the UCLA School of Theater, Film and Television?",ace_packed_160,chunk_packed_160,0.3666668950784226,0.36325369720108674,0.40863854024707535,0.46766854343476083,0.42857142857142855,138,3,0.0,0.0,157,4,0.0,0.0,156,4,0.0,0.0
5ae518ae5542993aec5ec13c,Were the documentaries  One Big Hapa Family and A Film Unfinished directed by the same person?,chunk_packed_160,chunk_packed_160,0.35120363209277583,0.36377523991491423,0.3662726786817617,0.3688985025953061,0.42857142857142855,157,4,0.0,0.0,158,4,0.0,0.0,158,3,0.0,0.0
5a8d227a554299585d9e37b1, What annual event occurs on a property co-founded by an American who was the best-selling recording artist of the 20th century?,chunk_packed_160,ace_focused_160,0.24729782610898055,0.23790078727705208,0.2546163189307855,0.23578054963164471,0.1111111111111111,157,4,0.0,0.0,156,3,0.0,0.0,151,3,0.0,0.0
5ae5dae2554299546bf82fa4,"Faruk Halibegovic was born in what city that is the capital and largest city of Bosnia and Herzegovina with a population of 275,524?",ace_packed_160,ace_packed_160,0.3350339152377865,0.3098666542247559,0.34659225495520496,0.4267363291378693,0.6666666666666666,136,3,1.0,1.0,130,3,1.0,1.0,130,3,1.0,1.0
5ac0e0c75542997d64295a6e,Reggaetón Lento is a song by the boy band formed on which date?,ace_packed_160,ace_focused_160,0.27827356189222874,0.32955158551464436,0.28335873656771243,0.4349704353777497,0.42857142857142855,157,3,1.0,1.0,153,4,0.0,0.0,150,2,1.0,1.0
5a8268aa55429940e5e1a8aa,Hugo Rodríguez Romero is a Spanish footballer who plays for a team in the autonomous community of what?,chunk_packed_160,ace_focused_160,0.38593693603663315,0.4070325909087388,0.39977132539149596,0.38643245212321614,0.42857142857142855,139,4,0.0,0.0,159,4,0.0,0.0,142,5,1.0,1.0
5a79c1095542996c55b2dc62,"Who died first, Chester Erskine or Sam Taylor?",ace_packed_160,chunk_packed_160,0.2722477817365423,0.2587795679504889,0.2763594059530662,0.33814566206435387,0.42857142857142855,155,5,1.0,1.0,155,5,1.0,1.0,155,5,1.0,1.0
5ae18d615542997283cd2229,To what sport does the Atomweight class belong?,chunk_packed_160,ace_focused_160,0.2557105734326122,0.25246011508941335,0.24699568578491565,0.26259524346902946,0.25,135,3,0.0,0.0,116,5,0.0,0.0,134,5,1.0,1.0
5ae0156455429942ec259c15,What is the name of the fashion label that the founder of the Faena Arts Center founded in 1985?,ace_packed_160,ace_focused_160,0.2874051165956061,0.3047428761455453,0.2997145158849747,0.3253388132938382,0.6666666666666666,158,3,0.0,0.0,147,3,0.0,0.0,145,3,1.0,1.0
5a876f785542993e715abf42,"Which person, William Blake Herron or John Carpenter, held more diverse roles in the movie industry?",chunk_packed_160,ace_packed_160,0.25510538347209266,0.26352168181821345,0.2664342986152113,0.2826960922178905,0.42857142857142855,147,4,0.0,0.0,130,4,0.0,0.0,130,4,0.0,0.0
5ae25d2b554299495565da46,"Who has more singles titles, Brian Gottfried or Peter Fleming?",chunk_packed_160,chunk_packed_160,0.30204767816078326,0.3266938543099282,0.31557967896267347,0.3055252281428882,0.6666666666666666,143,4,0.0,0.0,145,5,0.0,0.0,149,4,0.0,0.0
5a9068f85542990a98493623,What was the nickname of the 76er who was drafted 3rd in the 2014 draft? ,ace_packed_160,chunk_packed_160,0.21726580769032622,0.22070421464626044,0.2267774583277301,0.29076314288235455,0.42857142857142855,154,2,1.0,1.0,157,3,1.0,1.0,160,4,1.0,1.0
5a772c395542993735360207,What else was Baghdad known as during the Abbasid Caliphate?,ace_packed_160,chunk_packed_160,0.21061910093840774,0.2360148673121985,0.21428010050665905,0.2658315349181951,1.0,143,2,0.0,0.0,159,3,0.0,0.0,154,3,0.0,0.0
5a80522b5542996402f6a4c1,What population ranking is the Oklahoma city located south of a wilderness area spanning over 5000 acres?,chunk_packed_160,ace_packed_160,0.2608307819260793,0.26944491138902193,0.2762288601576153,0.28960605449904553,0.6666666666666666,155,3,0.0,0.0,151,4,0.0,0.0,152,3,0.0,0.0
5add60905542995b365fab1d,What do Victor Salva and Emilio Fernández have in common?,ace_packed_160,chunk_packed_160,0.2723570919256682,0.2951206378737422,0.29818925017340164,0.3063530961809582,0.6666666666666666,141,2,0.0,0.0,144,4,0.0,0.0,160,4,0.0,0.0
5a75092b55429916b0164242,What third film in a franchise did Camile Delamarre edit?,chunk_packed_160,chunk_packed_160,0.2299037204989885,0.21486187368022103,0.21567178588701252,0.2168793316382882,0.1111111111111111,158,3,1.0,1.0,146,3,0.0,0.0,155,3,0.0,0.0
5adf8ade5542993344016ce8,"Dutch-born American businessman, Harry Koch, fathered a son born in 1900 that founded which oil refinery firm?",chunk_packed_160,ace_packed_160,0.3087925926039258,0.30583699390173535,0.30119810677659703,0.32498485392744514,0.42857142857142855,157,4,1.0,1.0,151,3,1.0,1.0,151,3,1.0,1.0
5ae25e835542992decbdccd1,"A British sports, health and leisure business hosted the World Games on what dates?",chunk_packed_160,chunk_packed_160,0.32567373636688657,0.3799776987448575,0.3588690860109288,0.32290612625770154,0.6666666666666666,159,3,0.0,0.4000000000000001,145,4,0.0,0.0,159,3,0.0,0.4000000000000001
5a8013e45542995d8a8ddf41,"Cowie Castle at Stonehaven, and Allardice Castle near Inverbervie, are part of a coastal chain of castles in Scotland overlooking which sea?",ace_packed_160,chunk_packed_160,0.27544466205652934,0.3151078996964506,0.300534069326325,0.31584024006049294,1.0,141,3,1.0,1.0,156,5,1.0,1.0,146,5,1.0,1.0
5a871a5e5542996432c5721e,"What character did James Byron Dean play in his final lead role, which earned him his second Academy Award?",chunk_packed_160,ace_focused_160,0.2599659595802978,0.21965830049150648,0.2386907587133211,0.28962349088629474,0.6666666666666666,152,3,0.0,0.0,130,2,0.0,0.0,116,3,0.0,0.0
5ae0c9dd5542993d6555ec69,Are Rob Parissi and Robert Pollard both musicians,ace_packed_160,chunk_packed_160,0.26354350383238256,0.2711845266363718,0.2706897331632906,0.3308414203582519,0.6666666666666666,136,3,0.0,0.0,147,4,0.0,0.0,159,4,0.0,0.0
5abd8c295542992ac4f382ab, The Minnesota State High School Mathematics League was founded by a professor at a private coeducational liberal arts college founded in what year? ,chunk_packed_160,ace_packed_160,0.38573885731666635,0.41294133721521487,0.4001265676094896,0.3806056449256974,1.0,152,4,0.0,0.0,155,4,1.0,1.0,157,4,1.0,1.0
5a8b8b3a5542995d1e6f13e5,What is the relationship between the singers on the album Tales of Old Grand Daddy?,ace_packed_160,ace_focused_160,0.3643890383636343,0.3801815977285942,0.38188738318753634,0.40688254901116805,0.6666666666666666,149,4,0.0,0.0,149,4,0.0,0.0,146,4,0.0,0.0
5ae6363b55429929b0807af0,When was the defending titlist of 2009–10 Biathlon World Cup – Pursuit Men born? ,chunk_packed_160,ace_packed_160,0.4388150343610394,0.440065154139506,0.44241527054599716,0.4229320400862451,0.6666666666666666,133,4,0.0,0.0,130,4,0.0,0.0,131,4,0.0,0.0
5ac0b8395542996f0d89cc21,"In which European language is ""Olympischerer"" an adjective?",chunk_packed_160,ace_packed_160,0.2383146072791582,0.29365078389746285,0.2772482684385892,0.18971708269982143,0.4,158,3,0.0,0.0,150,2,1.0,1.0,150,2,1.0,1.0
5adf3e835542993a75d26442,Which comic series involves characters such as Nick Fury and Baron von Strucker?,chunk_packed_160,chunk_packed_160,0.27796823568412266,0.32134692480923843,0.2941897663787105,0.28762811475786354,1.0,158,3,0.0,0.0,158,3,0.0,0.0,158,3,0.0,0.0
5a731a635542994cef4bc458,What series has Smith worked on that is based on a novel by Margaret Atwood?,chunk_packed_160,ace_packed_160,0.26814760223331857,0.25672189011315694,0.2521057297393081,0.29183324846132996,0.6666666666666666,160,3,0.0,0.0,154,4,1.0,1.0,154,4,1.0,1.0
5adcc90c5542990d50227d1b,Who was an important leader of the Democratic-Republican Party?,ace_packed_160,ace_packed_160,0.3128718214061499,0.32004858636183475,0.30301125030252485,0.4106178062814638,0.42857142857142855,160,3,1.0,1.0,156,3,1.0,1.0,156,3,1.0,1.0
5ae402085542995dadf242ca,W41AP is a station owned by the daily newspaper serving what nearby city in Erie County?,chunk_packed_160,ace_packed_160,0.3126798082417599,0.3137416345751126,0.3054110860032746,0.3096113857055419,1.0,156,4,0.0,0.0,153,4,0.0,0.0,158,5,0.0,0.0
5a81d19b55429926c1cdad90,"Tryon D. Lewis is a lawyer from Odessa, Texas which is located in what county?",ace_packed_160,ace_focused_160,0.3144171911079886,0.29654601163095007,0.30969306235647165,0.3851197194007844,0.6666666666666666,159,3,0.0,0.6666666666666666,147,5,0.0,0.6666666666666666,141,4,0.0,0.6666666666666666
5a77174f55429966f1a36c4c,Simone de Beauvoir partnered with the person whose journal would be called what?,ace_packed_160,ace_focused_160,0.2554688070012131,0.2550102226123923,0.25990598612533666,0.3002944273211625,0.6666666666666666,153,4,0.0,0.0,154,3,0.0,0.0,152,3,0.0,0.0
5a79395455429970f5fffe7d,"What was the name of the lead character in the 1960s sitcom ""Get Smart"", which also featured an American actress born in 1933?",chunk_packed_160,chunk_packed_160,0.3230681003844431,0.36277168181290226,0.33831560058255367,0.2882837169190128,0.42857142857142855,151,4,0.0,0.0,154,4,0.0,0.0,151,3,0.0,0.0
5a886886554299206df2b258,"What is the international football competition for women that Liu Ailing played in the 1991,1995, 1999 editions?",ace_packed_160,chunk_packed_160,0.3040167846098719,0.34749318372211724,0.3285904191140968,0.34271110069169775,0.42857142857142855,147,3,0.0,0.28571428571428575,160,4,0.0,0.0,142,3,0.0,0.0
5adfb10855429942ec259af9,Raiffeisen Zentralbank is the central institution of one a group of co-operative banks in Austria. What is the name of the other group?,chunk_packed_160,ace_focused_160,0.32055685586112737,0.3216652227545761,0.317152854311227,0.34963622159761143,1.0,160,4,1.0,1.0,144,4,1.0,1.0,139,4,1.0,1.0
5ae0d7315542990adbacf678,Which avant-garde Japanese composer studied with John Cage and wrote Music for Electric Metronomes?,chunk_packed_160,chunk_packed_160,0.3830108713709408,0.4227222529496254,0.3911515235195716,0.3513218665793517,1.0,151,4,1.0,1.0,151,4,1.0,1.0,151,4,1.0,1.0
5a790f5e55429970f5fffe40,What date did the movement Hans Knirsch was an activist for officially gain traction?,chunk_packed_160,ace_packed_160,0.2701816373207593,0.2666020371033332,0.2969667385435284,0.28608264585598897,0.6666666666666666,160,3,0.0,0.0,156,3,1.0,1.0,159,3,0.0,0.0
5ae1b2b9554299422ee99684,Who did President Franklin Roosevelt appoint that was responsible to transmit votes of the Electoral College to Congress?,ace_packed_160,ace_focused_160,0.21043719389037585,0.24036270844442367,0.21328569818488619,0.3198604189380728,0.25,160,2,0.0,0.0,159,5,0.0,0.0,158,5,0.0,0.0
5a792ad055429907847277d1,What 4-D film attraction at Walt Disney World is based off a 2004 computer-animated Christmas movie? ,ace_packed_160,chunk_packed_160,0.25045071928103,0.23793784295943926,0.23928955702518157,0.3066671297062241,0.42857142857142855,141,3,0.0,0.3333333333333333,148,3,0.0,0.3333333333333333,148,3,0.0,0.3333333333333333
5a8ce851554299441c6b9f6c,"The actor that plays Phileas Fogg in ""Around the World in 80 Days"", co-starred with Gary Cooper in a 1939 Goldwyn Productions film based on a novel by what author?",ace_packed_160,ace_focused_160,0.29027342382843146,0.2869526615665846,0.2860380099252019,0.3397458432440751,0.6666666666666666,147,2,0.0,0.0,152,3,0.0,0.0,144,3,0.0,0.0
5add67915542992200553af8,What was the nickname of the hitman hired by an Italian American Criminal Organization?,ace_packed_160,ace_focused_160,0.2037327932285377,0.24524238116992464,0.24699026670674218,0.26838188808280283,0.6666666666666666,152,3,0.0,0.0,157,3,0.0,0.0,151,3,0.0,0.0
5ab90fdd55429916710eb0fc,Wheelock Whitney is just one member of the Whitney Family. Where did this American family originate from?,chunk_packed_160,ace_focused_160,0.3345516571379524,0.35222442668629916,0.3511492751319649,0.32666423903423036,0.6666666666666666,151,5,1.0,1.0,151,5,1.0,1.0,131,5,1.0,1.0
5ae55b8255429908b63265ef,What chef is the owner of a Japanese restaurant in the Tribeca neighborhood and also owns two Bar Masas in New York and Nevada?,ace_packed_160,ace_focused_160,0.3231488367069568,0.3299477825993561,0.3243415623449506,0.3813240029245917,0.42857142857142855,156,3,1.0,1.0,157,3,1.0,1.0,151,3,1.0,1.0
5ac213805542992f1f2b37e7,"When did the animated series Kent Scott wrote end after beginning in September of 2002 on ""Nick on CBS""?",ace_packed_160,ace_packed_160,0.23610789794557022,0.2630871114568263,0.25168909907271475,0.29659195663057303,0.42857142857142855,148,4,0.0,0.0,150,4,1.0,1.0,160,4,0.0,0.6666666666666666
5adce88b5542992c1e3a249a,"How long did the state exist whose army ransacked and looted the city, Halebidu, twice in the 14th century ?",ace_packed_160,ace_focused_160,0.23876694043570618,0.25588501691024745,0.24968150356964747,0.2869609284858079,1.0,152,3,0.0,0.0,160,3,0.0,0.5,140,3,0.0,0.5
