qid,policy,representation,packer,em,f1,ans_in_context,gold_token_density,gold_doc_reader_cov,context_tokens,base_recall@5,base_all_gold@5
5ae6363b55429929b0807af0,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.1905,0.5,168.0,0.5,0.0
5a8cea40554299441c6b9f76,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.5591,1.0,220.0,1.0,1.0
5ab5ecd75542992aa134a3e6,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.3846,1.0,221.0,1.0,1.0
5a84c5545542991dd0999dee,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.3971,0.5,209.0,0.5,0.0
5adeacf955429975fa854f66,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.3925,0.5,214.0,0.5,0.0
5a8ce15d554299653c1aa12f,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.2376,0.5,202.0,1.0,1.0
5ade4da055429939a52fe878,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.5143,1.0,210.0,1.0,1.0
5ab2a186554299295394677b,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.5421,1.0,214.0,1.0,1.0
5ade66e1554299728e26c713,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.2922,0.5,219.0,1.0,1.0
5a7c634c55429907fabeef79,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.5405,1.0,222.0,1.0,1.0
5ae13f3c5542997b2ef7d168,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.2202,0.5,218.0,0.5,0.0
5ae17cd055429901ffe4aea3,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.3091,1.0,220.0,1.0,1.0
5ae7940c55429952e35ea984,chunk_packed_224,chunk,packed,0.0,0.5,0.0,0.1937,0.5,222.0,0.5,0.0
5a7296815542991f9a20c515,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.3438,1.0,224.0,1.0,1.0
5ab2e8ad554299340b525562,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.4455,1.0,211.0,1.0,1.0
5a89b1de5542992e4fca8378,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.495,1.0,200.0,1.0,1.0
5ab78edc5542995dae37e95c,chunk_packed_224,chunk,packed,0.0,0.1538,0.0,0.2752,0.5,218.0,0.5,0.0
5ae73acb5542991e8301cc07,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.6119,1.0,219.0,1.0,1.0
5a8257fa55429940e5e1a866,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.6923,1.0,208.0,1.0,1.0
5a8d8e4f5542994ba4e3dca7,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.2289,0.5,201.0,1.0,1.0
5a8a07725542992d82986e5b,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.1928,0.5,223.0,0.5,0.0
5a79fac85542996c55b2dcc1,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.4907,1.0,216.0,1.0,1.0
5a81537355429926c1cdad20,chunk_packed_224,chunk,packed,0.0,0.3077,1.0,0.6991,1.0,216.0,1.0,1.0
5a721d5a55429971e9dc9283,chunk_packed_224,chunk,packed,0.0,0.4444,1.0,0.426,1.0,223.0,1.0,1.0
5a7aa2a255429941d65f270e,chunk_packed_224,chunk,packed,0.0,0.8,1.0,0.3775,1.0,204.0,1.0,1.0
5abe6f8455429965af743f03,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.4333,1.0,210.0,1.0,1.0
5ae7257a554299572ea54731,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.4375,1.0,224.0,1.0,1.0
5ac0e0e25542997d64295a6f,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.2617,0.5,214.0,0.5,0.0
5a72688c5542997f827839b2,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.5258,1.0,213.0,1.0,1.0
5adea0c5554299728e26c776,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.586,1.0,186.0,1.0,1.0
5ab8372255429919ba4e226b,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.4238,1.0,210.0,1.0,1.0
5ac0e064554299012d1db64e,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.0,0.0,213.0,0.5,0.0
5a8574945542997b5ce3fffb,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.4218,1.0,211.0,1.0,1.0
5a8704f8554299211dda2ba4,chunk_packed_224,chunk,packed,0.0,0.5,0.0,0.1961,0.5,204.0,1.0,1.0
5a81d1f0554299676cceb0ee,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.3699,0.5,219.0,1.0,1.0
5a7bf84b5542996dd594b875,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.4135,1.0,208.0,1.0,1.0
5ab69e4f554299710c8d1eee,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.6129,1.0,217.0,1.0,1.0
5ae64ad25542995703ce8b4f,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.0,0.0,217.0,0.0,0.0
5a7571135542992d0ec05f98,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.2636,1.0,220.0,1.0,1.0
5a8f2fed55429918e830d1c7,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.3139,0.5,223.0,1.0,1.0
5ab596d95542992aa134a371,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.4375,1.0,208.0,1.0,1.0
5a71214d5542994082a3e5b9,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.23,0.5,213.0,1.0,1.0
5ac298f9554299657fa28fc9,chunk_packed_224,chunk,packed,0.0,0.125,1.0,0.5417,1.0,216.0,1.0,1.0
5ae35e8c5542990afbd1e120,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.3529,0.5,221.0,0.5,0.0
5ae616ce5542992663a4f259,chunk_packed_224,chunk,packed,0.0,0.3333,0.0,0.267,0.5,221.0,0.5,0.0
5abbc3a955429931dba144f9,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.243,0.5,214.0,0.5,0.0
5adfe6c455429906c02daa85,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.1751,0.5,217.0,0.5,0.0
5a7f924c55429969796c1aba,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.2009,0.5,219.0,0.5,0.0
5ab938fb554299131ca422ce,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.2991,1.0,224.0,1.0,1.0
5ae1e80b5542997f29b3c197,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.1422,0.5,211.0,0.5,0.0
5a89e3995542992e4fca844d,chunk_packed_224,chunk,packed,0.0,0.5,0.0,0.2074,0.5,217.0,0.5,0.0
5ab8919655429934fafe6e13,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.3348,0.5,224.0,0.5,0.0
5add18345542994ed6169c7e,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.4072,1.0,221.0,1.0,1.0
5a825b0e55429954d2e2eb0c,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.3935,0.5,216.0,0.5,0.0
5ab54056554299488d4d9923,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.0691,0.5,217.0,0.5,0.0
5a8a416955429930ff3c0d2b,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.3442,1.0,215.0,1.0,1.0
5a729fe55542991f9a20c53b,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.1553,0.5,219.0,1.0,1.0
5abee41a5542993fe9a41d79,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.4558,1.0,215.0,1.0,1.0
5a8327fd5542990548d0b1a3,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.3445,1.0,209.0,1.0,1.0
5a7264ed5542990c210a411a,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.2636,0.5,220.0,1.0,1.0
5a74cfc75542996c70cfadfe,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.484,1.0,219.0,1.0,1.0
5abe3c7555429965af743ea5,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.4664,1.0,223.0,1.0,1.0
5a88a5645542997e5c09a679,chunk_packed_224,chunk,packed,1.0,1.0,0.0,0.3722,1.0,223.0,1.0,1.0
5a8756aa5542994846c1cd69,chunk_packed_224,chunk,packed,0.0,0.5,1.0,0.4118,1.0,221.0,1.0,1.0
5a83ab355542990548d0b218,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.4977,1.0,215.0,1.0,1.0
5abe407155429976d4830ab4,chunk_packed_224,chunk,packed,1.0,1.0,0.0,0.2387,0.5,222.0,1.0,1.0
5a769b115542993569682c51,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.0,0.0,221.0,0.0,0.0
5abb8a9b5542996cc5e4a016,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.3516,1.0,219.0,1.0,1.0
5adf4b335542993a75d264a5,chunk_packed_224,chunk,packed,0.0,0.4,1.0,0.2767,0.5,206.0,1.0,1.0
5a8a19c45542992e4fca8501,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.3722,1.0,223.0,1.0,1.0
5ac2f34455429921a00ab0b6,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.3486,1.0,218.0,1.0,1.0
5a7e040f5542990b8f503b13,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.1935,1.0,217.0,1.0,1.0
5a8f186055429918e830d186,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.6184,1.0,207.0,1.0,1.0
5ac4fbe255429924173fb53b,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.2422,0.5,223.0,0.5,0.0
5a8591715542994c784ddb27,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.276,0.5,221.0,1.0,1.0
5a8ee3a755429917b4a5be02,chunk_packed_224,chunk,packed,0.0,0.5714,0.0,0.2627,0.5,217.0,0.5,0.0
5ab985eb554299131ca42360,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.2379,1.0,206.0,1.0,1.0
5ab431d855429942dd415ed2,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.3876,0.5,209.0,0.5,0.0
5a771ead55429966f1a36c7c,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.3288,0.5,219.0,1.0,1.0
5ac46a8b5542991943173980,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.4717,1.0,212.0,1.0,1.0
5abda2b755429933744ab80f,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.2601,0.5,223.0,1.0,1.0
5adc02445542994650320c4e,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.4314,1.0,204.0,1.0,1.0
5a8b128455429971feec463b,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.4038,0.5,208.0,0.5,0.0
5a803ed45542996402f6a496,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.5471,1.0,223.0,1.0,1.0
5a74c85055429916b0164218,chunk_packed_224,chunk,packed,0.0,0.6667,1.0,0.3687,1.0,198.0,1.0,1.0
5ac288a95542990b17b153e5,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.0977,0.5,215.0,0.5,0.0
5ab2123155429970612095b9,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.1429,0.5,217.0,0.5,0.0
5a82edae55429966c78a6a9f,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.4338,1.0,219.0,1.0,1.0
5ae22b8d554299234fd0440f,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.514,1.0,214.0,1.0,1.0
5adbda2755429944faac2385,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.6018,1.0,221.0,1.0,1.0
5ae1d1a55542997f29b3c138,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.4036,1.0,223.0,1.0,1.0
5ac3a2f35542993915413856,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.3455,0.5,220.0,0.5,0.0
5a7647b85542992d0ec0608a,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.5223,1.0,224.0,1.0,1.0
5ac49a1c5542996feb3fe905,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0
5ae60484554299546bf8301a,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.6063,1.0,221.0,1.0,1.0
5a84cf175542992a431d1aa2,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.3876,1.0,209.0,1.0,1.0
5a81b2505542995ce29dcc32,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.6095,1.0,210.0,1.0,1.0
5ab568af554299494045efaf,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.4773,1.0,220.0,1.0,1.0
5a8f7a135542992414482adc,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.14,0.5,200.0,1.0,1.0
5ab2be71554299166977408c,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.6306,1.0,222.0,1.0,1.0
5ae537e45542990ba0bbb235,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.4755,1.0,204.0,1.0,1.0
5ac2546a554299636651997b,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.3964,1.0,222.0,1.0,1.0
5ae356045542990afbd1e10d,chunk_packed_224,chunk,packed,0.0,0.2667,1.0,0.2547,0.5,212.0,0.5,0.0
5ae1e6d95542997283cd22c3,chunk_packed_224,chunk,packed,0.0,0.5714,1.0,0.1611,0.5,211.0,0.5,0.0
5a8b8f5b55429949d91db5e1,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.4107,1.0,224.0,1.0,1.0
5ab3460055429976abd1bc80,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.2624,1.0,221.0,1.0,1.0
5a7d2afb554299452d57bb41,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.4093,1.0,215.0,1.0,1.0
5adea95055429939a52fe931,chunk_packed_224,chunk,packed,0.0,0.6667,1.0,0.3041,1.0,217.0,1.0,1.0
5ab7d33d5542992aa3b8c859,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.4208,1.0,221.0,1.0,1.0
5a893f305542993b751ca91e,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.2396,0.5,217.0,0.5,0.0
5adea83b55429975fa854f53,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.2248,1.0,218.0,1.0,1.0
5ae1d32a554299492dc91b9c,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.3607,1.0,219.0,1.0,1.0
5a82accd55429966c78a6a78,chunk_packed_224,chunk,packed,1.0,1.0,0.0,0.4507,1.0,213.0,1.0,1.0
5a90ba1b55429933b8a205c6,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.6967,1.0,211.0,1.0,1.0
5adcb6875542994ed6169bcb,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.4107,1.0,224.0,1.0,1.0
5a7f95685542995d8a8ddeaa,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.0,0.0,199.0,0.0,0.0
5a78b386554299148911f949,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.2698,0.5,215.0,0.5,0.0
5a8c781c554299653c1aa083,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.3378,1.0,222.0,1.0,1.0
5a80ae105542992bc0c4a7a2,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.4081,1.0,223.0,1.0,1.0
5a84992e5542992a431d1a6d,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.2217,0.5,221.0,0.5,0.0
5a8f2cc855429918e830d1be,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.0762,0.5,210.0,0.5,0.0
5a8841ee5542994846c1ce6b,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.3059,1.0,219.0,1.0,1.0
5adf85e05542993344016cba,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.5166,1.0,211.0,1.0,1.0
5a77415b55429966f1a36cd2,chunk_packed_224,chunk,packed,0.0,0.8,1.0,0.2237,1.0,219.0,1.0,1.0
5a72fc865542991f9a20c5e9,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.451,1.0,204.0,1.0,1.0
5ac4e13f554299076e296e2d,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.2534,1.0,221.0,1.0,1.0
5a7796e05542992a6e59df0f,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.4699,1.0,183.0,1.0,1.0
5ae3eabc5542995dadf2424f,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.2556,1.0,223.0,1.0,1.0
5ae3c71f5542991a06ce9a22,chunk_packed_224,chunk,packed,0.0,0.6667,1.0,0.2029,0.5,207.0,1.0,1.0
5ae25d2b554299495565da46,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.6239,1.0,218.0,1.0,1.0
5ab8179f5542990e739ec817,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.3981,1.0,206.0,1.0,1.0
5adc411f5542994650320cbc,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.4312,1.0,218.0,1.0,1.0
5aba6f3e55429955dce3ee21,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.53,1.0,200.0,1.0,1.0
5add2dae5542992c1e3a2558,chunk_packed_224,chunk,packed,1.0,1.0,0.0,0.4862,1.0,218.0,1.0,1.0
5ae14b0655429920d52343a6,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.1927,0.5,218.0,1.0,1.0
5a730a6b5542992359bc3210,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.295,1.0,200.0,1.0,1.0
5a75fa14554299109176e5dc,chunk_packed_224,chunk,packed,0.0,0.6667,0.0,0.4359,0.5,195.0,1.0,1.0
5ac35a7e554299741d48a257,chunk_packed_224,chunk,packed,0.0,0.6667,1.0,0.2791,1.0,215.0,1.0,1.0
5a8651185542994775f60752,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.25,1.0,212.0,1.0,1.0
5a79fe3b5542994f819ef119,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.4601,1.0,213.0,1.0,1.0
5a8268215542995ce29dccfb,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.1043,0.5,211.0,1.0,1.0
5a7605f85542994ccc91868d,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.5116,1.0,215.0,1.0,1.0
5adf74075542992d7e9f937c,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.4558,1.0,215.0,1.0,1.0
5abe2b0155429976d4830a83,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.2431,0.5,218.0,1.0,1.0
5a849c1b5542997175ce1ef9,chunk_packed_224,chunk,packed,0.0,0.6667,1.0,0.2091,1.0,220.0,1.0,1.0
5a81108855429926c1cdace2,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.5339,1.0,221.0,1.0,1.0
5a8e06785542995085b37383,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.2909,1.0,220.0,1.0,1.0
5adbfa38554299438c868d00,chunk_packed_224,chunk,packed,0.0,0.3333,1.0,0.4579,1.0,214.0,1.0,1.0
5a73b1855542992d56e7e388,chunk_packed_224,chunk,packed,0.0,0.8,0.0,0.4208,1.0,221.0,1.0,1.0
5ab94fa25542996be2020474,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.3226,0.5,217.0,1.0,1.0
5a7e7d4655429934daa2fc2e,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.25,0.5,224.0,1.0,1.0
5a75d9c05542992db94736f6,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.1794,0.5,223.0,0.5,0.0
5adf33965542993344016c20,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.7658,1.0,222.0,1.0,1.0
5a8f979255429918e830d288,chunk_packed_224,chunk,packed,0.0,0.3333,0.0,0.2045,0.5,220.0,0.5,0.0
5a8a17685542993b751ca9f3,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.4955,1.0,222.0,1.0,1.0
5abd56355542993062266c58,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.3819,0.5,199.0,1.0,1.0
5ab91f98554299753720f70d,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.317,1.0,224.0,1.0,1.0
5a811152554299260e20a22e,chunk_packed_224,chunk,packed,0.0,0.8,1.0,0.2969,1.0,192.0,1.0,1.0
5a7a1f795542996c55b2dd1b,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.4505,1.0,222.0,1.0,1.0
5a7324e055429901807daf8f,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.5023,1.0,215.0,1.0,1.0
5ab9618f554299743d22eb28,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.1065,0.5,216.0,0.5,0.0
5abffafe5542997d64295988,chunk_packed_224,chunk,packed,0.0,0.3333,1.0,0.3288,1.0,222.0,1.0,1.0
5a8cee9b554299441c6b9f87,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.4444,1.0,216.0,1.0,1.0
5a7270395542992359bc30a8,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.1538,0.5,221.0,0.5,0.0
5ac14d0c5542991316484ae2,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.465,1.0,200.0,1.0,1.0
5a75a76b5542992db9473697,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.3318,0.5,220.0,1.0,1.0
5ab55455554299488d4d993b,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.2837,1.0,215.0,1.0,1.0
5a7f48e15542992e7d278ce6,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.3653,0.5,219.0,0.5,0.0
5ab7f0995542995dae37e9fb,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.4507,1.0,213.0,1.0,1.0
5aba89fb5542994dbf019933,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.4928,1.0,209.0,1.0,1.0
5a7621bb554299109176e650,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.5799,1.0,219.0,1.0,1.0
5a70f0e75542994082a3e408,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.2902,1.0,224.0,1.0,1.0
5a773ec45542994aec3b7245,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.4036,1.0,223.0,1.0,1.0
5a802b595542995d8a8ddf51,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.0,0.0,191.0,0.5,0.0
5a8de7c65542995085b37353,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.491,1.0,222.0,1.0,1.0
5ab5b6c1554299637185c5e5,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.2986,0.5,221.0,0.5,0.0
5abb8e2d554299642a094aa4,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.4326,1.0,215.0,1.0,1.0
5a7642f7554299109176e6e8,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.2642,1.0,212.0,1.0,1.0
5a756b175542996c70cfaef7,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.3099,0.5,213.0,1.0,1.0
5a83161555429940e5e1a958,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.4545,1.0,220.0,1.0,1.0
5ab3eac5554299753aec59ec,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.4775,1.0,222.0,1.0,1.0
5a73090455429901807daf6e,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.277,1.0,213.0,1.0,1.0
5a8c8502554299585d9e36d0,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.6188,1.0,223.0,1.0,1.0
5a7d598d5542995f4f402262,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.278,1.0,223.0,1.0,1.0
5a77f4755542992a6e59e01f,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.3818,1.0,220.0,1.0,1.0
5abcf14f55429959677d6b5b,chunk_packed_224,chunk,packed,0.0,0.4444,0.0,0.507,1.0,213.0,1.0,1.0
5a8d8eb5554299068b959d3a,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.6332,1.0,199.0,1.0,1.0
5a7e7ed05542991319bc94c2,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.4305,1.0,223.0,1.0,1.0
5ae236445542992decbdcc69,chunk_packed_224,chunk,packed,0.0,0.4,1.0,0.6798,1.0,203.0,1.0,1.0
5a750de95542993748c897ac,chunk_packed_224,chunk,packed,0.0,0.3333,0.0,0.3379,1.0,219.0,1.0,1.0
5a7fc03d5542992097ad2fbc,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.5708,1.0,212.0,1.0,1.0
5a7172105542994082a3e837,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.4234,1.0,222.0,1.0,1.0
5a847edd554299123d8c2272,chunk_packed_224,chunk,packed,0.0,0.0,0.0,0.43,1.0,207.0,1.0,1.0
5ab761d955429928e1fe3856,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.2545,1.0,224.0,1.0,1.0
5a7a2dac5542990198eaf0b6,chunk_packed_224,chunk,packed,0.0,0.0,1.0,0.3868,1.0,212.0,1.0,1.0
5ae530e355429908b6326561,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.4843,1.0,223.0,1.0,1.0
5abcff225542993a06baf9ea,chunk_packed_224,chunk,packed,1.0,1.0,1.0,0.4574,1.0,223.0,1.0,1.0
